time(s),force_x(N),force_y(N),force_z(N),target_thrust(N),desire_rotor_speed(m/s),rotor_speed(m/s),battery_vol(V),,,,,,
69.86376,-0.01999,0.12999,22.64806908,4.3,810.94714,812.30578,12.93564,,,,,,
69.86476,-0.01999,0.12999,22.64806908,4.3,810.94714,812.30578,12.93563,,,,,,
69.86576,-0.01999,0.12999,22.64806908,4.3,810.94714,812.30578,12.93563,,,,,,
69.86676,-0.01999,0.12999,22.64806908,4.3,810.94714,819.72406,12.93563,,,,,,
69.86775,-0.01999,0.12999,22.64806908,4.3,810.94714,812.30578,12.93563,,,,,,
69.86877,0.17,1.07999,22.59346908,4.3,810.94714,812.30578,12.93564,,,,,,
69.86977,0.17,1.07999,22.59346908,4.3,810.94714,819.72406,12.93565,,,,,,
69.87078,0.17,1.07999,22.59346908,4.3,810.94714,819.72406,12.93567,,,,,,
69.8718,0.17,1.07999,22.59346908,4.3,810.94714,819.72406,12.93569,,,,,,
69.87277,0.17,1.07999,22.59346908,4.3,810.94714,812.30578,12.93572,,,,,,
69.87381,0.17,1.07999,22.59346908,4.3,810.94714,819.72406,12.93575,,,,,,
69.87476,0.17,1.07999,22.59346908,4.3,810.94714,819.72406,12.93579,,,,,,
69.87576,0.17,1.07999,22.59346908,4.3,810.94714,819.72406,12.93583,,,,,,
69.87676,0.17,1.07999,22.59346908,4.3,810.94714,819.72406,12.93588,,,,,,
69.87776,0.17,1.07999,22.59346908,4.3,810.94714,816.74053,12.93592,,,,,,
69.87876,0.28999,0.65999,22.64806908,4.3,810.94714,820.47338,12.93598,,,,,,
69.87976,0.28999,0.65999,22.64806908,4.3,810.94714,820.47338,12.93603,,,,,,
69.88076,0.28999,0.65999,22.64806908,4.3,810.94714,816.74053,12.93609,,,,,,
69.88175,0.28999,0.65999,22.64806908,4.3,810.94714,816.74053,12.93616,,,,,,
69.88275,0.28999,0.65999,22.64806908,4.3,810.94714,816.74053,12.93623,,,,,,
69.88375,0.28999,0.65999,22.64806908,4.3,810.94714,820.47338,12.9363,,,,,,
69.88475,0.28999,0.65999,22.64806908,4.3,810.94714,820.47338,12.93637,,,,,,
69.88575,0.28999,0.65999,22.64806908,4.3,810.94714,821.97613,12.93645,,,,,,
69.88675,0.28999,0.65999,22.64806908,4.3,810.94714,821.97613,12.93654,,,,,,
69.88775,0.28999,0.65999,22.64806908,4.3,810.94714,824.24047,12.93662,,,,,,
69.88876,0.41999,1.1,22.62622908,4.3,810.94714,824.24047,12.93671,,,,,,
69.88976,0.41999,1.1,22.62622908,4.3,810.94714,821.97613,12.93681,,,,,,
69.89076,0.41999,1.1,22.62622908,4.3,810.94714,821.97613,12.9369,,,,,,
69.89176,0.41999,1.1,22.62622908,4.3,810.94714,824.24047,12.93701,,,,,,
69.89276,0.41999,1.1,22.62622908,4.3,810.94714,824.24047,12.93711,,,,,,
69.89376,0.41999,1.1,22.62622908,4.3,810.94714,821.97613,12.93722,,,,,,
69.89476,0.41999,1.1,22.62622908,4.3,810.94714,820.47338,12.93733,,,,,,
69.89575,0.41999,1.1,22.62622908,4.3,810.94714,817.48443,12.93744,,,,,,
69.89675,0.41999,1.1,22.62622908,4.3,810.94714,817.48443,12.93756,,,,,,
69.89775,0.41999,1.1,22.62622908,4.3,810.94714,817.48443,12.93768,,,,,,
69.89875,0.05999,1.16999,22.59346908,4.3,810.94714,810.83819,12.93781,,,,,,
69.89975,0.05999,1.16999,22.59346908,4.3,810.94714,817.48443,12.93794,,,,,,
69.90075,0.05999,1.16999,22.59346908,4.3,810.94714,810.83819,12.93807,,,,,,
69.90175,0.05999,1.16999,22.59346908,4.3,810.94714,817.48443,12.9382,,,,,,
69.90276,0.05999,1.16999,22.59346908,4.3,810.94714,810.83819,12.93834,,,,,,
69.90376,0.05999,1.16999,22.59346908,4.3,810.94714,810.83819,12.93848,,,,,,
69.90478,0.05999,1.16999,22.59346908,4.3,810.94714,817.48443,12.93863,,,,,,
69.90576,0.05999,1.16999,22.59346908,4.3,810.94714,817.48443,12.93877,,,,,,
69.90676,0.05999,1.16999,22.59346908,4.3,810.94714,817.48443,12.93892,,,,,,
69.90776,0.05999,1.16999,22.59346908,4.3,810.94714,817.48443,12.93908,,,,,,
69.90876,0.39999,0.45999,22.66992,4.3,810.94714,817.48443,12.93923,,,,,,
69.90975,0.39999,0.45999,22.66992,4.3,810.94714,819.72406,12.93938,,,,,,
69.91075,0.39999,0.45999,22.66992,4.3,810.94714,819.72406,12.93954,,,,,,
69.91175,0.39999,0.45999,22.66992,4.3,810.94714,819.72406,12.9397,,,,,,
69.91275,0.39999,0.45999,22.66992,4.3,810.94714,819.72406,12.93986,,,,,,
69.91375,0.39999,0.45999,22.66992,4.3,810.94714,819.72406,12.94001,,,,,,
69.91475,0.39999,0.45999,22.66992,4.3,810.94714,816.74053,12.94017,,,,,,
69.91575,0.39999,0.45999,22.66992,4.3,810.94714,816.74053,12.94034,,,,,,
69.91676,0.39999,0.45999,22.66992,4.3,810.94714,819.72406,12.9405,,,,,,
69.91776,0.39999,0.45999,22.66992,4.3,810.94714,821.97613,12.94066,,,,,,
69.91876,0.65999,0.50999,22.66992,4.3,810.94714,821.97613,12.94082,,,,,,
69.91976,0.65999,0.50999,22.66992,4.3,810.94714,819.72406,12.94099,,,,,,
69.92076,0.65999,0.50999,22.66992,4.3,810.94714,821.97613,12.94115,,,,,,
69.92176,0.65999,0.50999,22.66992,4.3,810.94714,816.74053,12.94132,,,,,,
69.92276,0.65999,0.50999,22.66992,4.3,810.94714,816.74053,12.94149,,,,,,
69.92375,0.65999,0.50999,22.66992,4.3,810.94714,818.22955,12.94166,,,,,,
69.92475,0.65999,0.50999,22.66992,4.3,810.94714,821.97613,12.94183,,,,,,
69.92575,0.65999,0.50999,22.66992,4.3,810.94714,821.97613,12.942,,,,,,
69.92675,0.65999,0.50999,22.66992,4.3,810.94714,818.22955,12.94217,,,,,,
69.92775,0.65999,0.50999,22.66992,4.3,810.94714,818.22955,12.94234,,,,,,
69.92875,0.48999,1.03999,22.62622908,4.3,810.94714,814.51715,12.94251,,,,,,
69.92976,0.48999,1.03999,22.62622908,4.3,810.94714,814.51715,12.94268,,,,,,
69.93076,0.48999,1.03999,22.62622908,4.3,810.94714,818.22955,12.94285,,,,,,
69.93176,0.48999,1.03999,22.62622908,4.3,810.94714,814.51715,12.94301,,,,,,
69.93276,0.48999,1.03999,22.62622908,4.3,810.94714,818.22955,12.94318,,,,,,
69.93376,0.48999,1.03999,22.62622908,4.3,810.94714,818.22955,12.94334,,,,,,
69.93476,0.48999,1.03999,22.62622908,4.3,810.94714,817.48443,12.94351,,,,,,
69.93576,0.48999,1.03999,22.62622908,4.3,810.94714,817.48443,12.94367,,,,,,
69.93675,0.48999,1.03999,22.62622908,4.3,810.94714,821.22412,12.94383,,,,,,
69.93775,0.48999,1.03999,22.62622908,4.3,810.94714,821.22412,12.94399,,,,,,
69.93877,-0.02999,0.72999,22.61530908,4.3,810.94714,817.48443,12.94415,,,,,,
69.93975,-0.02999,0.72999,22.61530908,4.3,810.94714,817.48443,12.94431,,,,,,
69.94075,-0.02999,0.72999,22.61530908,4.3,810.94714,817.48443,12.94447,,,,,,
69.94175,-0.02999,0.72999,22.61530908,4.3,810.94714,817.48443,12.94463,,,,,,
69.94275,-0.02999,0.72999,22.61530908,4.3,810.94714,818.22955,12.94478,,,,,,
69.94376,-0.02999,0.72999,22.61530908,4.3,810.94714,817.48443,12.94493,,,,,,
69.94476,-0.02999,0.72999,22.61530908,4.3,810.94714,818.22955,12.94508,,,,,,
69.94576,-0.02999,0.72999,22.61530908,4.3,810.94714,820.47338,12.94522,,,,,,
69.94676,-0.02999,0.72999,22.61530908,4.3,810.94714,818.22955,12.94537,,,,,,
69.94776,-0.02999,0.72999,22.61530908,4.3,810.94714,817.48443,12.9455,,,,,,
69.94876,0,0.40999,22.62622908,4.3,810.94714,817.48443,12.94564,,,,,,
69.94976,0,0.40999,22.62622908,4.3,810.94714,817.48443,12.94577,,,,,,
69.95075,0,0.40999,22.62622908,4.3,810.94714,817.48443,12.9459,,,,,,
69.95175,0,0.40999,22.62622908,4.3,810.94714,818.22955,12.94603,,,,,,
69.95275,0,0.40999,22.62622908,4.3,810.94714,818.97613,12.94616,,,,,,
69.95377,0,0.40999,22.62622908,4.3,810.94714,817.48443,12.94628,,,,,,
69.95478,0,0.40999,22.62622908,4.3,810.94714,818.97613,12.9464,,,,,,
69.95581,0,0.40999,22.62622908,4.3,810.94714,818.97613,12.94651,,,,,,
69.95677,0,0.40999,22.62622908,4.3,810.94714,817.48443,12.94663,,,,,,
69.95777,0,0.40999,22.62622908,4.3,810.94714,818.97613,12.94674,,,,,,
69.95882,0.46999,0.65999,22.66992,4.3,810.94714,818.97613,12.94685,,,,,,
69.95976,0.46999,0.65999,22.66992,4.3,810.94714,818.97613,12.94696,,,,,,
69.96076,0.46999,0.65999,22.66992,4.3,810.94714,818.97613,12.94706,,,,,,
69.96176,0.46999,0.65999,22.66992,4.3,810.94714,818.97613,12.94716,,,,,,
69.96276,0.46999,0.65999,22.66992,4.3,810.94714,816.74053,12.94726,,,,,,
69.96376,0.46999,0.65999,22.66992,4.3,810.94714,810.83819,12.94736,,,,,,
69.96475,0.46999,0.65999,22.66992,4.3,810.94714,816.74053,12.94745,,,,,,
69.96575,0.46999,0.65999,22.66992,4.3,810.94714,816.74053,12.94754,,,,,,
69.96675,0.46999,0.65999,22.66992,4.3,810.94714,816.74053,12.94763,,,,,,
69.96775,0.46999,0.65999,22.66992,4.3,810.94714,816.74053,12.94772,,,,,,
69.96875,0.14999,0.57999,22.60438908,4.3,810.94714,810.83819,12.9478,,,,,,
69.96975,0.14999,0.57999,22.60438908,4.3,810.94714,816.74053,12.94788,,,,,,
69.97075,0.14999,0.57999,22.60438908,4.3,810.94714,816.74053,12.94796,,,,,,
69.97176,0.14999,0.57999,22.60438908,4.3,810.94714,816.74053,12.94804,,,,,,
69.97277,0.14999,0.57999,22.60438908,4.3,810.94714,824.99804,12.94811,,,,,,
69.97376,0.14999,0.57999,22.60438908,4.3,810.94714,824.99804,12.94818,,,,,,
69.97476,0.14999,0.57999,22.60438908,4.3,810.94714,830.34033,12.94825,,,,,,
69.97576,0.14999,0.57999,22.60438908,4.3,810.94714,828.80694,12.94832,,,,,,
69.97676,0.14999,0.57999,22.60438908,4.3,810.94714,824.99804,12.94838,,,,,,
69.97776,0.14999,0.57999,22.60438908,4.3,810.94714,807.19238,12.94845,,,,,,
69.97875,0.46999,0.42999,22.4952,4.3,810.94714,810.10638,12.94851,,,,,,
69.97975,0.46999,0.42999,22.4952,4.3,810.94714,810.10638,12.94856,,,,,,
69.98075,0.46999,0.42999,22.4952,4.3,810.94714,810.10638,12.94862,,,,,,
69.98175,0.46999,0.42999,22.4952,4.3,810.94714,810.10638,12.94867,,,,,,
69.98275,0.46999,0.42999,22.4952,4.3,810.94714,810.10638,12.94872,,,,,,
69.98375,0.46999,0.42999,22.4952,4.3,810.94714,810.10638,12.94877,,,,,,
69.98475,0.46999,0.42999,22.4952,4.3,810.94714,821.22412,12.94882,,,,,,
69.98576,0.46999,0.42999,22.4952,4.3,810.94714,810.10638,12.94887,,,,,,
69.98676,0.46999,0.42999,22.4952,4.3,810.94714,810.10638,12.94891,,,,,,
69.98776,0.46999,0.42999,22.4952,4.3,810.94714,816.74053,12.94895,,,,,,
69.98876,0.35,0.93999,22.68084,4.3,810.94714,821.22412,12.94899,,,,,,
69.98976,0.35,0.93999,22.68084,4.3,810.94714,821.22412,12.94902,,,,,,
69.99076,0.35,0.93999,22.68084,4.3,810.94714,821.22412,12.94906,,,,,,
69.99176,0.35,0.93999,22.68084,4.3,810.94714,821.22412,12.94909,,,,,,
69.99275,0.35,0.93999,22.68084,4.3,810.94714,824.24047,12.94912,,,,,,
69.99375,0.35,0.93999,22.68084,4.3,810.94714,824.24047,12.94915,,,,,,
69.99475,0.35,0.93999,22.68084,4.3,810.94714,824.24047,12.94918,,,,,,
69.99575,0.35,0.93999,22.68084,4.3,810.94714,816.74053,12.9492,,,,,,
69.99675,0.35,0.93999,22.68084,4.3,810.94714,816.74053,12.94922,,,,,,
69.99775,0.35,0.93999,22.68084,4.3,810.94714,813.04156,12.94924,,,,,,
69.99875,0.11999,1.12,22.81186908,4.3,810.94714,813.04156,12.94926,,,,,,
69.99976,0.11999,1.12,22.81186908,4.3,810.94714,813.04156,12.94928,,,,,,
70.00076,0.11999,1.12,22.81186908,4.3,810.94714,815.9981,12.9493,,,,,,
70.00176,0.11999,1.12,22.81186908,4.3,810.94714,815.9981,12.94931,,,,,,
70.00276,0.11999,1.12,22.81186908,4.3,810.94714,815.9981,12.94932,,,,,,
70.00376,0.11999,1.12,22.81186908,4.3,810.94714,813.04156,12.94933,,,,,,
70.00476,0.11999,1.12,22.81186908,4.3,810.94714,813.04156,12.94934,,,,,,
70.00576,0.11999,1.12,22.81186908,4.3,810.94714,815.9981,12.94934,,,,,,
70.00677,0.11999,1.12,22.81186908,4.3,810.94714,815.9981,12.94934,,,,,,
70.00775,0.11999,1.12,22.81186908,4.3,810.94714,815.9981,12.94935,,,,,,
70.00875,-0.02999,0.76999,22.659,4.3,810.94714,815.9981,12.94934,,,,,,
70.00975,-0.02999,0.76999,22.659,4.3,810.94714,815.9981,12.94934,,,,,,
70.01075,-0.02999,0.76999,22.659,4.3,810.94714,815.9981,12.94934,,,,,,
70.01175,-0.02999,0.76999,22.659,4.3,810.94714,814.51715,12.94933,,,,,,
70.01275,-0.02999,0.76999,22.659,4.3,810.94714,814.51715,12.94932,,,,,,
70.01376,-0.02999,0.76999,22.659,4.3,810.94714,814.51715,12.94932,,,,,,
70.01476,-0.02999,0.76999,22.659,4.3,810.94714,814.51715,12.94931,,,,,,
70.01576,-0.02999,0.76999,22.659,4.3,810.94714,814.51715,12.9493,,,,,,
70.01676,-0.02999,0.76999,22.659,4.3,810.94714,807.91894,12.9493,,,,,,
70.01776,-0.02999,0.76999,22.659,4.3,810.94714,812.30578,12.94929,,,,,,
70.01876,-0.02999,0.76999,22.659,4.3,810.94714,814.51715,12.94928,,,,,,
70.01976,-0.02999,0.76999,22.659,4.3,810.94714,822.72949,12.94927,,,,,,
70.02075,-0.02999,0.76999,22.659,4.3,810.94714,814.51715,12.94926,,,,,,
70.02175,-0.02999,0.76999,22.659,4.3,810.94714,813.77874,12.94925,,,,,,
70.02276,-0.02999,0.76999,22.659,4.3,810.94714,813.77874,12.94925,,,,,,
70.02375,-0.02999,0.76999,22.659,4.3,810.94714,818.97613,12.94924,,,,,,
70.02475,-0.02999,0.76999,22.659,4.3,810.94714,813.77874,12.94924,,,,,,
70.02575,-0.02999,0.76999,22.659,4.3,810.94714,813.77874,12.94924,,,,,,
70.02675,-0.02999,0.76999,22.659,4.3,810.94714,818.97613,12.94924,,,,,,
70.02776,-0.02999,0.76999,22.659,4.3,810.94714,818.97613,12.94923,,,,,,
70.02876,-0.02999,0.76999,22.659,4.3,810.94714,818.97613,12.94923,,,,,,
70.02976,0.47999,0.75999,22.73542908,4.3,810.94714,815.25689,12.94924,,,,,,
70.03076,0.47999,0.75999,22.73542908,4.3,810.94714,815.25689,12.94924,,,,,,
70.03176,0.47999,0.75999,22.73542908,4.3,810.94714,816.74053,12.94924,,,,,,
70.03276,0.47999,0.75999,22.73542908,4.3,810.94714,816.74053,12.94924,,,,,,
70.03376,0.47999,0.75999,22.73542908,4.3,810.94714,816.74053,12.94925,,,,,,
70.03475,0.47999,0.75999,22.73542908,4.3,810.94714,815.25689,12.94925,,,,,,
70.03575,0.47999,0.75999,22.73542908,4.3,810.94714,815.25689,12.94926,,,,,,
70.03675,0.47999,0.75999,22.73542908,4.3,810.94714,815.25689,12.94927,,,,,,
70.03777,0.47999,0.75999,22.73542908,4.3,810.94714,815.25689,12.94928,,,,,,
70.03877,0.47999,0.75999,22.73542908,4.3,810.94714,815.25689,12.94929,,,,,,
70.03977,0,0.57999,22.69174908,4.3,810.94714,815.25689,12.94931,,,,,,
70.04081,0,0.57999,22.69174908,4.3,810.94714,815.25689,12.94932,,,,,,
70.04177,0,0.57999,22.69174908,4.3,810.94714,815.25689,12.94934,,,,,,
70.04281,0,0.57999,22.69174908,4.3,810.94714,813.77874,12.94936,,,,,,
70.04376,0,0.57999,22.69174908,4.3,810.94714,813.77874,12.94938,,,,,,
70.04476,0,0.57999,22.69174908,4.3,810.94714,802.86035,12.9494,,,,,,
70.04576,0,0.57999,22.69174908,4.3,810.94714,813.77874,12.94942,,,,,,
70.04676,0,0.57999,22.69174908,4.3,810.94714,813.77874,12.94945,,,,,,
70.04776,0,0.57999,22.69174908,4.3,810.94714,813.77874,12.94948,,,,,,
70.04875,0,0.57999,22.69174908,4.3,810.94714,813.77874,12.94951,,,,,,
70.04975,0.41999,0.12999,22.59346908,4.3,810.94714,820.47338,12.94954,,,,,,
70.05075,0.41999,0.12999,22.59346908,4.3,810.94714,813.77874,12.94957,,,,,,
70.05175,0.41999,0.12999,22.59346908,4.3,810.94714,818.22955,12.94961,,,,,,
70.05275,0.41999,0.12999,22.59346908,4.3,810.94714,802.86035,12.94965,,,,,,
70.05375,0.41999,0.12999,22.59346908,4.3,810.94714,802.86035,12.94969,,,,,,
70.05476,0.41999,0.12999,22.59346908,4.3,810.94714,818.22955,12.94973,,,,,,
70.05576,0.41999,0.12999,22.59346908,4.3,810.94714,818.22955,12.94977,,,,,,
70.05676,0.41999,0.12999,22.59346908,4.3,810.94714,818.22955,12.94981,,,,,,
70.05776,0.41999,0.12999,22.59346908,4.3,810.94714,808.64678,12.94986,,,,,,
70.05876,0.41999,0.12999,22.59346908,4.3,810.94714,808.64678,12.94991,,,,,,
70.05976,0.68,0.81999,22.60438908,4.3,810.94714,808.64678,12.94996,,,,,,
70.06076,0.68,0.81999,22.60438908,4.3,810.94714,808.64678,12.95001,,,,,,
70.06175,0.68,0.81999,22.60438908,4.3,810.94714,808.64678,12.95006,,,,,,
70.06275,0.68,0.81999,22.60438908,4.3,810.94714,808.64678,12.95012,,,,,,
70.06375,0.68,0.81999,22.60438908,4.3,810.94714,810.10638,12.95017,,,,,,
70.06475,0.68,0.81999,22.60438908,4.3,810.94714,818.22955,12.95023,,,,,,
70.06575,0.68,0.81999,22.60438908,4.3,810.94714,810.10638,12.95029,,,,,,
70.06675,0.68,0.81999,22.60438908,4.3,810.94714,818.22955,12.95035,,,,,,
70.06775,0.68,0.81999,22.60438908,4.3,810.94714,818.22955,12.95041,,,,,,
70.06876,0.68,0.81999,22.60438908,4.3,810.94714,818.22955,12.95048,,,,,,
70.06976,0.46999,0.95,22.58256,4.3,810.94714,818.22955,12.95054,,,,,,
70.07076,0.46999,0.95,22.58256,4.3,810.94714,818.22955,12.95061,,,,,,
70.07176,0.46999,0.95,22.58256,4.3,810.94714,818.22955,12.95068,,,,,,
70.07276,0.46999,0.95,22.58256,4.3,810.94714,818.22955,12.95075,,,,,,
70.07376,0.46999,0.95,22.58256,4.3,810.94714,815.9981,12.95082,,,,,,
70.07477,0.46999,0.95,22.58256,4.3,810.94714,815.9981,12.9509,,,,,,
70.07575,0.46999,0.95,22.58256,4.3,810.94714,815.9981,12.95098,,,,,,
70.07675,0.46999,0.95,22.58256,4.3,810.94714,815.9981,12.95106,,,,,,
70.07775,0.46999,0.95,22.58256,4.3,810.94714,815.9981,12.95115,,,,,,
70.07875,0.46999,0.95,22.58256,4.3,810.94714,815.9981,12.95124,,,,,,
70.07975,0.56999,0.45,22.53886908,4.3,810.94714,815.9981,12.95133,,,,,,
70.08075,0.56999,0.45,22.53886908,4.3,810.94714,815.9981,12.95143,,,,,,
70.08175,0.56999,0.45,22.53886908,4.3,810.94714,815.9981,12.95153,,,,,,
70.08276,0.56999,0.45,22.53886908,4.3,810.94714,818.22955,12.95163,,,,,,
70.08376,0.56999,0.45,22.53886908,4.3,810.94714,815.9981,12.95174,,,,,,
70.08476,0.56999,0.45,22.53886908,4.3,810.94714,818.22955,12.95184,,,,,,
70.08576,0.56999,0.45,22.53886908,4.3,810.94714,818.22955,12.95195,,,,,,
70.08676,0.56999,0.45,22.53886908,4.3,810.94714,818.22955,12.95207,,,,,,
70.08776,0.56999,0.45,22.53886908,4.3,810.94714,817.48443,12.95219,,,,,,
70.08876,0.56999,0.45,22.53886908,4.3,810.94714,817.48443,12.95231,,,,,,
70.08975,0.40999,1.01999,22.68084,4.3,810.94714,818.22955,12.95243,,,,,,
70.09075,0.40999,1.01999,22.68084,4.3,810.94714,818.22955,12.95256,,,,,,
70.09175,0.40999,1.01999,22.68084,4.3,810.94714,817.48443,12.95269,,,,,,
70.09275,0.40999,1.01999,22.68084,4.3,810.94714,817.48443,12.95282,,,,,,
70.09375,0.40999,1.01999,22.68084,4.3,810.94714,804.29919,12.95295,,,,,,
70.09475,0.40999,1.01999,22.68084,4.3,810.94714,817.48443,12.95309,,,,,,
70.09575,0.40999,1.01999,22.68084,4.3,810.94714,817.48443,12.95323,,,,,,
70.09676,0.40999,1.01999,22.68084,4.3,810.94714,816.74053,12.95337,,,,,,
70.09776,0.40999,1.01999,22.68084,4.3,810.94714,816.74053,12.95351,,,,,,
70.09876,0.40999,1.01999,22.68084,4.3,810.94714,816.74053,12.95367,,,,,,
70.09976,0,1.04999,22.81186908,4.3,810.94714,804.29919,12.95382,,,,,,
70.10076,0,1.04999,22.81186908,4.3,810.94714,801.42669,12.95398,,,,,,
70.10176,0,1.04999,22.81186908,4.3,810.94714,803.57916,12.95414,,,,,,
70.10276,0,1.04999,22.81186908,4.3,810.94714,803.57916,12.95431,,,,,,
70.10375,0,1.04999,22.81186908,4.3,810.94714,803.57916,12.95448,,,,,,
70.10475,0,1.04999,22.81186908,4.3,810.94714,803.57916,12.95466,,,,,,
70.10575,0,1.04999,22.81186908,4.3,810.94714,803.57916,12.95483,,,,,,
70.10675,0,1.04999,22.81186908,4.3,810.94714,803.57916,12.95502,,,,,,
70.10775,0,1.04999,22.81186908,4.3,810.94714,802.86035,12.95521,,,,,,
70.10877,0,1.04999,22.81186908,4.3,810.94714,802.86035,12.9554,,,,,,
70.10975,-0.09,0.74,22.61530908,4.3,810.94714,803.57916,12.95559,,,,,,
70.11076,-0.09,0.74,22.61530908,4.3,810.94714,803.57916,12.95579,,,,,,
70.11176,-0.09,0.74,22.61530908,4.3,810.94714,813.04156,12.956,,,,,,
70.11276,-0.09,0.74,22.61530908,4.3,810.94714,813.04156,12.9562,,,,,,
70.11376,-0.09,0.74,22.61530908,4.3,810.94714,813.04156,12.95641,,,,,,
70.11476,-0.09,0.74,22.61530908,4.3,810.94714,820.47338,12.95662,,,,,,
70.11576,-0.09,0.74,22.61530908,4.3,810.94714,821.22412,12.95684,,,,,,
70.11676,-0.09,0.74,22.61530908,4.3,810.94714,821.22412,12.95706,,,,,,
70.11775,-0.09,0.74,22.61530908,4.3,810.94714,820.47338,12.95728,,,,,,
70.11875,-0.09,0.74,22.61530908,4.3,810.94714,821.22412,12.9575,,,,,,
70.11975,0.27999,0.56999,22.50610908,4.3,810.94714,821.22412,12.95773,,,,,,
70.12075,0.27999,0.56999,22.50610908,4.3,810.94714,820.47338,12.95796,,,,,,
70.12175,0.27999,0.56999,22.50610908,4.3,810.94714,820.47338,12.95819,,,,,,
70.12277,0.27999,0.56999,22.50610908,4.3,810.94714,820.47338,12.95843,,,,,,
70.12377,0.27999,0.56999,22.50610908,4.3,810.94714,820.47338,12.95867,,,,,,
70.12478,0.27999,0.56999,22.50610908,4.3,810.94714,821.22412,12.95892,,,,,,
70.1258,0.27999,0.56999,22.50610908,4.3,810.94714,821.22412,12.95917,,,,,,
70.12677,0.27999,0.56999,22.50610908,4.3,810.94714,828.80694,12.95942,,,,,,
70.12777,0.27999,0.56999,22.50610908,4.3,810.94714,813.04156,12.95967,,,,,,
70.12881,0.27999,0.56999,22.50610908,4.3,810.94714,813.04156,12.95993,,,,,,
70.12976,0.46999,0.86999,22.66992,4.3,810.94714,808.64678,12.96019,,,,,,
70.13076,0.46999,0.86999,22.66992,4.3,810.94714,808.64678,12.96046,,,,,,
70.13175,0.46999,0.86999,22.66992,4.3,810.94714,813.04156,12.96072,,,,,,
70.13275,0.46999,0.86999,22.66992,4.3,810.94714,828.04235,12.96099,,,,,,
70.13375,0.46999,0.86999,22.66992,4.3,810.94714,813.04156,12.96127,,,,,,
70.13475,0.46999,0.86999,22.66992,4.3,810.94714,827.27917,12.96154,,,,,,
70.13575,0.46999,0.86999,22.66992,4.3,810.94714,814.51715,12.96181,,,,,,
70.13675,0.46999,0.86999,22.66992,4.3,810.94714,814.51715,12.96208,,,,,,
70.13775,0.46999,0.86999,22.66992,4.3,810.94714,812.30578,12.96236,,,,,,
70.13876,0.46999,0.86999,22.66992,4.3,810.94714,812.30578,12.96264,,,,,,
70.13976,0.14999,0.88,22.79002908,4.3,810.94714,812.30578,12.96291,,,,,,
70.14076,0.14999,0.88,22.79002908,4.3,810.94714,812.30578,12.96319,,,,,,
70.14176,0.14999,0.88,22.79002908,4.3,810.94714,814.51715,12.96347,,,,,,
70.14277,0.14999,0.88,22.79002908,4.3,810.94714,812.30578,12.96375,,,,,,
70.14376,0.14999,0.88,22.79002908,4.3,810.94714,810.10638,12.96403,,,,,,
70.14476,0.14999,0.88,22.79002908,4.3,810.94714,812.30578,12.96432,,,,,,
70.14575,0.14999,0.88,22.79002908,4.3,810.94714,812.30578,12.9646,,,,,,
70.14675,0.14999,0.88,22.79002908,4.3,810.94714,812.30578,12.96488,,,,,,
70.14775,0.14999,0.88,22.79002908,4.3,810.94714,821.22412,12.96517,,,,,,
70.14876,0.14999,0.88,22.79002908,4.3,810.94714,821.22412,12.96545,,,,,,
70.14975,0.35,0,22.60438908,4.3,810.94714,821.22412,12.96574,,,,,,
70.15075,0.35,0,22.60438908,4.3,810.94714,821.22412,12.96603,,,,,,
70.15175,0.35,0,22.60438908,4.3,810.94714,821.22412,12.96631,,,,,,
70.15276,0.35,0,22.60438908,4.3,810.94714,811.57135,12.9666,,,,,,
70.15376,0.35,0,22.60438908,4.3,810.94714,811.57135,12.96688,,,,,,
70.15476,0.35,0,22.60438908,4.3,810.94714,811.57135,12.96717,,,,,,
70.15576,0.35,0,22.60438908,4.3,810.94714,810.83819,12.96745,,,,,,
70.15676,0.35,0,22.60438908,4.3,810.94714,809.37591,12.96773,,,,,,
70.15776,0.35,0,22.60438908,4.3,810.94714,809.37591,12.96801,,,,,,
70.15876,0.35,0,22.60438908,4.3,810.94714,809.37591,12.96829,,,,,,
70.15975,0.83,0.31999,22.47334908,4.3,810.94714,809.37591,12.96857,,,,,,
70.16075,0.83,0.31999,22.47334908,4.3,810.94714,805.02056,12.96885,,,,,,
70.16175,0.83,0.31999,22.47334908,4.3,810.94714,805.02056,12.96912,,,,,,
70.16275,0.83,0.31999,22.47334908,4.3,810.94714,809.37591,12.9694,,,,,,
70.16375,0.83,0.31999,22.47334908,4.3,810.94714,810.83819,12.96967,,,,,,
70.16475,0.83,0.31999,22.47334908,4.3,810.94714,810.83819,12.96995,,,,,,
70.16575,0.83,0.31999,22.47334908,4.3,810.94714,805.02056,12.97022,,,,,,
70.16676,0.83,0.31999,22.47334908,4.3,810.94714,805.02056,12.97049,,,,,,
70.16776,0.83,0.31999,22.47334908,4.3,810.94714,810.83819,12.97076,,,,,,
70.16876,0.83,0.31999,22.47334908,4.3,810.94714,805.02056,12.97103,,,,,,
70.16976,0.56999,1.00999,22.60438908,4.3,810.94714,805.02056,12.97129,,,,,,
70.17076,0.56999,1.00999,22.60438908,4.3,810.94714,812.30578,12.97155,,,,,,
70.17176,0.56999,1.00999,22.60438908,4.3,810.94714,814.51715,12.9718,,,,,,
