time(s),force_x(N),force_y(N),force_z(N),target_thrust(N),desire_rotor_speed(m/s),rotor_speed(m/s),battery_vol(V)
0.00000,0.01999,1.18999,17.34000,0.00000,0.00000,0.00000,13.36658
0.00000,0.01999,1.18999,17.34000,0.00000,0.00000,0.00000,13.36667
0.00000,0.01999,1.18999,17.34000,0.00000,0.00000,0.00000,13.36676
0.00000,0.01999,1.18999,17.34000,0.00000,0.00000,0.00000,13.36685
0.00000,0.00999,1.04999,17.37999,0.00000,0.00000,0.00000,13.36695
0.00000,0.00999,1.04999,17.37999,0.00000,0.00000,0.00000,13.36704
0.00000,0.00999,1.04999,17.37999,0.00000,0.00000,0.00000,13.36714
0.00000,0.00999,1.04999,17.37999,0.00000,0.00000,0.00000,13.36723
0.00000,0.00999,1.04999,17.37999,0.00000,0.00000,0.00000,13.36732
0.00000,0.00999,1.04999,17.37999,0.00000,0.00000,0.00000,13.36742
0.00000,0.00999,1.04999,17.37999,0.00000,0.00000,0.00000,13.36751
0.00000,0.00999,1.04999,17.37999,0.00000,0.00000,0.00000,13.36761
0.00000,0.00999,1.04999,17.37999,0.00000,0.00000,0.00000,13.36770
0.00000,0.00999,1.04999,17.37999,0.00000,0.00000,0.00000,13.36780
0.00000,0.13999,0.96999,17.39999,0.00000,0.00000,0.00000,13.36789
0.00000,0.13999,0.96999,17.39999,0.00000,0.00000,0.00000,13.36799
0.00000,0.13999,0.96999,17.39999,0.00000,0.00000,0.00000,13.36808
0.00000,0.13999,0.96999,17.39999,0.00000,0.00000,0.00000,13.36818
0.00000,0.13999,0.96999,17.39999,0.00000,0.00000,0.00000,13.36827
0.00000,0.13999,0.96999,17.39999,0.00000,0.00000,0.00000,13.36837
0.00000,0.13999,0.96999,17.39999,0.00000,0.00000,0.00000,13.36846
0.00000,0.13999,0.96999,17.39999,0.00000,0.00000,0.00000,13.36856
0.00000,0.13999,0.96999,17.39999,0.00000,0.00000,0.00000,13.36866
0.00000,0.13999,0.96999,17.39999,0.00000,0.00000,0.00000,13.36875
0.00000,0.07000,0.96999,17.46999,0.00000,0.00000,0.00000,13.36885
0.00000,0.07000,0.96999,17.46999,0.00000,0.00000,0.00000,13.36894
0.00000,0.07000,0.96999,17.46999,0.00000,0.00000,0.00000,13.36904
0.00000,0.07000,0.96999,17.46999,0.00000,0.00000,0.00000,13.36913
0.00000,0.07000,0.96999,17.46999,0.00000,0.00000,0.00000,13.36923
0.00000,0.07000,0.96999,17.46999,0.00000,0.00000,0.00000,13.36932
0.00000,0.07000,0.96999,17.46999,0.00000,0.00000,0.00000,13.36942
0.00000,0.07000,0.96999,17.46999,0.00000,0.00000,0.00000,13.36952
0.00000,0.07000,0.96999,17.46999,0.00000,0.00000,0.00000,13.36961
0.00000,0.07000,0.96999,17.46999,0.00000,0.00000,0.00000,13.36971
0.00000,0.11999,0.98999,17.48999,0.00000,0.00000,0.00000,13.36980
0.00000,0.11999,0.98999,17.48999,0.00000,0.00000,0.00000,13.36990
0.00000,0.11999,0.98999,17.48999,0.00000,0.00000,0.00000,13.36999
0.00000,0.11999,0.98999,17.48999,0.00000,0.00000,0.00000,13.37009
0.00000,0.11999,0.98999,17.48999,0.00000,0.00000,0.00000,13.37018
0.00000,0.11999,0.98999,17.48999,0.00000,0.00000,0.00000,13.37028
0.00000,0.11999,0.98999,17.48999,0.00000,0.00000,0.00000,13.37037
