time,target gyro x,target gyro y,target gyro z,gyro x,gyro y,gyro z,target angle x,target angle y,target angle z,angle x,angle y,angle z,target vel z,vel z,target pos z,pos z,desire thrust,desire rotor speed,rotor speed,motor_output,bettery voltage,height,thrust,K_T,acc_z_d,acc_z_com,,,,,,,,,,,,,,,,,,,,,,,,,
79.981,0.91752,0.25875,0.43736,0.00094,0.15331,-0.03037,0.02431,0.01368,1.93695,0.00147,0.01749,1.84939,0.02609,0.00797,-0.2002,-0.21759,-4.61292,830.5758,825.75701,0.58582,13.22585,0.21759,0.16761,6.68679,9.71021,9.87782,,,,,,,,,,,,,,,,,,,,,,,,,
79.982,0.91752,0.25875,0.43736,0.00044,0.16271,-0.0343,0.02431,0.01368,1.93695,0.00147,0.01749,1.84939,0.02609,0.00797,-0.2002,-0.21759,-4.61304,830.5863,823.48431,0.58582,13.22592,0.21759,0.16782,6.68679,9.71021,9.87803,,,,,,,,,,,,,,,,,,,,,,,,,
79.983,0.91752,0.25875,0.43736,0.00044,0.16271,-0.0343,0.02431,0.01368,1.93695,0.00147,0.01749,1.84939,0.02609,0.00797,-0.2002,-0.21759,-4.61304,830.5863,823.48431,0.58582,13.22599,0.21759,0.16802,6.68679,9.71021,9.87823,,,,,,,,,,,,,,,,,,,,,,,,,
79.984,0.91752,0.25875,0.43736,-0.00861,0.1702,-0.03581,0.02431,0.01368,1.93695,0.00147,0.01749,1.84939,0.02609,0.00797,-0.2002,-0.21759,-4.61328,830.60821,823.48431,0.58584,13.22605,0.21759,0.16834,6.68679,9.71021,9.87855,,,,,,,,,,,,,,,,,,,,,,,,,
79.985,0.91752,0.25875,0.43736,-0.00861,0.1702,-0.03581,0.02431,0.01368,1.93695,0.00147,0.01749,1.84939,0.02609,0.00797,-0.2002,-0.21759,-4.61328,830.60821,823.48431,0.58584,13.22611,0.21759,0.16866,6.68679,9.71021,9.87887,,,,,,,,,,,,,,,,,,,,,,,,,
79.986,0.91752,0.25875,0.43736,-0.01804,0.17252,-0.03821,0.02431,0.01368,1.93695,0.00147,0.01749,1.84939,0.02609,0.00797,-0.2002,-0.21759,-4.61355,830.63287,821.22412,0.58585,13.22617,0.21759,0.16892,6.68679,9.71021,9.87914,,,,,,,,,,,,,,,,,,,,,,,,,
79.98699,0.91752,0.25875,0.43736,-0.01804,0.17252,-0.03821,0.02431,0.01368,1.93695,0.00147,0.01749,1.84939,0.02609,0.00797,-0.2002,-0.21759,-4.61355,830.63287,821.22412,0.58585,13.22622,0.21759,0.16919,6.68679,9.71021,9.8794,,,,,,,,,,,,,,,,,,,,,,,,,
79.98799,0.91752,0.25875,0.43736,-0.01736,0.17668,-0.0429,0.02431,0.01368,1.93695,0.00147,0.01749,1.84939,0.02609,0.00797,-0.2002,-0.21759,-4.6138,830.65484,823.48431,0.58587,13.22627,0.21759,0.16945,6.68679,9.71021,9.87966,,,,,,,,,,,,,,,,,,,,,,,,,
79.98899,0.91752,0.25875,0.43736,-0.01736,0.17668,-0.0429,0.02431,0.01368,1.93695,0.00147,0.01749,1.84939,0.02609,0.00797,-0.2002,-0.21759,-4.6138,830.65484,831.10913,0.58587,13.22632,0.21759,0.1697,6.68679,9.71021,9.87991,,,,,,,,,,,,,,,,,,,,,,,,,
79.98999,0.88841,0.30805,0.43851,-0.01662,0.18567,-0.04753,0.02298,0.01491,1.93695,0.00108,0.01886,1.84917,0.02609,0.00797,-0.2002,-0.21759,-4.61401,830.67407,831.87939,0.58588,13.22636,0.21759,0.17004,6.68679,9.71007,9.88012,,,,,,,,,,,,,,,,,,,,,,,,,
79.99099,0.88841,0.30805,0.43851,-0.01662,0.18567,-0.04753,0.02298,0.01491,1.93695,0.00108,0.01886,1.84917,0.02609,0.00797,-0.2002,-0.21759,-4.61401,830.67407,821.22412,0.58588,13.2264,0.21749,0.17038,6.68679,9.71007,9.88045,,,,,,,,,,,,,,,,,,,,,,,,,
79.99199,0.88841,0.30805,0.43851,-0.02639,0.19251,-0.05151,0.02298,0.01491,1.93695,0.00108,0.01886,1.84917,0.02609,0.00797,-0.2002,-0.21759,-4.61431,830.68835,831.87939,0.58589,13.22643,0.21749,0.17068,6.68699,9.71007,9.88076,,,,,,,,,,,,,,,,,,,,,,,,,
79.99299,0.88841,0.30805,0.43851,-0.02639,0.19251,-0.05151,0.02298,0.01491,1.93695,0.00108,0.01886,1.84917,0.02609,0.00797,-0.2002,-0.21759,-4.61431,830.68835,831.87939,0.58589,13.22647,0.21749,0.17099,6.68699,9.71007,9.88107,,,,,,,,,,,,,,,,,,,,,,,,,
79.994,0.88841,0.30805,0.43851,-0.03599,0.19521,-0.05673,0.02298,0.01491,1.93695,0.00108,0.01886,1.84917,0.02609,0.00797,-0.2002,-0.21759,-4.61451,830.70642,830.34033,0.5859,13.22649,0.21749,0.17111,6.68699,9.71007,9.88119,,,,,,,,,,,,,,,,,,,,,,,,,
79.995,0.88841,0.30805,0.43851,-0.03599,0.19521,-0.05673,0.02298,0.01491,1.93695,0.00108,0.01886,1.84917,0.02609,0.00797,-0.2002,-0.21759,-4.61451,830.70642,830.34033,0.5859,13.22652,0.21749,0.17124,6.68699,9.71007,9.88131,,,,,,,,,,,,,,,,,,,,,,,,,
79.996,0.88841,0.30805,0.43851,-0.03587,0.20083,-0.0625,0.02298,0.01491,1.93695,0.00108,0.01886,1.84917,0.02609,0.00797,-0.2002,-0.21759,-4.61458,830.71289,831.87939,0.58591,13.22654,0.21749,0.17127,6.68699,9.71007,9.88134,,,,,,,,,,,,,,,,,,,,,,,,,
79.997,0.88841,0.30805,0.43851,-0.03587,0.20083,-0.0625,0.02298,0.01491,1.93695,0.00108,0.01886,1.84917,0.02609,0.00797,-0.2002,-0.21759,-4.61458,830.71289,831.87939,0.58591,13.22656,0.21749,0.1713,6.68699,9.71007,9.88137,,,,,,,,,,,,,,,,,,,,,,,,,
79.998,0.88841,0.30805,0.43851,-0.03702,0.21031,-0.06628,0.02298,0.01491,1.93695,0.00108,0.01886,1.84917,0.02609,0.00797,-0.2002,-0.21759,-4.61463,830.71661,831.87939,0.58591,13.22657,0.21749,0.17136,6.68699,9.71007,9.88143,,,,,,,,,,,,,,,,,,,,,,,,,
79.999,0.88841,0.30805,0.43851,-0.03702,0.21031,-0.06628,0.02298,0.01491,1.93695,0.00108,0.01886,1.84917,0.02609,0.00797,-0.2002,-0.21759,-4.61463,830.71661,830.34033,0.58591,13.22658,0.21749,0.17142,6.68699,9.71007,9.88149,,,,,,,,,,,,,,,,,,,,,,,,,
80,0.87508,0.32855,0.4409,-0.04676,0.21623,-0.06888,0.02162,0.01646,1.93695,0.00045,0.02056,1.84872,0.02594,0.00677,-0.2002,-0.21749,-4.61243,830.51898,828.04235,0.58574,13.22659,0.21749,0.17141,6.68699,9.70531,9.87673,,,,,,,,,,,,,,,,,,,,,,,,,
80.00099,0.87508,0.32855,0.4409,-0.04676,0.21623,-0.06888,0.02162,0.01646,1.93695,0.00045,0.02056,1.84872,0.02594,0.00677,-0.2002,-0.21749,-4.61243,830.51898,824.24047,0.58574,13.2266,0.21749,0.17141,6.68699,9.70531,9.87672,,,,,,,,,,,,,,,,,,,,,,,,,
80.00199,0.87508,0.32855,0.4409,-0.05329,0.2181,-0.07309,0.02162,0.01646,1.93695,0.00045,0.02056,1.84872,0.02594,0.00677,-0.2002,-0.21749,-4.61236,830.5122,825.75701,0.58573,13.22661,0.21749,0.17125,6.68699,9.70531,9.87657,,,,,,,,,,,,,,,,,,,,,,,,,
80.00299,0.87508,0.32855,0.4409,-0.05329,0.2181,-0.07309,0.02162,0.01646,1.93695,0.00045,0.02056,1.84872,0.02594,0.00677,-0.2002,-0.21749,-4.61236,830.5122,824.24047,0.58573,13.22661,0.21749,0.1711,6.68699,9.70531,9.87641,,,,,,,,,,,,,,,,,,,,,,,,,
80.00399,0.87508,0.32855,0.4409,-0.05164,0.22258,-0.07808,0.02162,0.01646,1.93695,0.00045,0.02056,1.84872,0.02594,0.00677,-0.2002,-0.21749,-4.61219,830.49768,824.24047,0.58572,13.22661,0.21749,0.1709,6.68699,9.70531,9.87622,,,,,,,,,,,,,,,,,,,,,,,,,
80.00499,0.87508,0.32855,0.4409,-0.05164,0.22258,-0.07808,0.02162,0.01646,1.93695,0.00045,0.02056,1.84872,0.02594,0.00677,-0.2002,-0.21749,-4.61219,830.49768,823.48431,0.58572,13.22661,0.21749,0.17071,6.68699,9.70531,9.87603,,,,,,,,,,,,,,,,,,,,,,,,,
80.00599,0.87508,0.32855,0.4409,-0.05475,0.22878,-0.08122,0.02162,0.01646,1.93695,0.00045,0.02056,1.84872,0.02594,0.00677,-0.2002,-0.21749,-4.61203,830.48327,823.48431,0.5857,13.22661,0.21749,0.17056,6.68699,9.70531,9.87588,,,,,,,,,,,,,,,,,,,,,,,,,
80.007,0.87508,0.32855,0.4409,-0.05475,0.22878,-0.08122,0.02162,0.01646,1.93695,0.00045,0.02056,1.84872,0.02594,0.00677,-0.2002,-0.21749,-4.61203,830.48327,823.48431,0.5857,13.2266,0.21749,0.17041,6.68699,9.70531,9.87573,,,,,,,,,,,,,,,,,,,,,,,,,
80.008,0.87508,0.32855,0.4409,-0.06586,0.23035,-0.08315,0.02162,0.01646,1.93695,0.00045,0.02056,1.84872,0.02594,0.00677,-0.2002,-0.21749,-4.61185,830.46691,825.75701,0.58569,13.22659,0.21749,0.17017,6.68699,9.70531,9.87549,,,,,,,,,,,,,,,,,,,,,,,,,
80.009,0.87508,0.32855,0.4409,-0.06586,0.23035,-0.08315,0.02162,0.01646,1.93695,0.00045,0.02056,1.84872,0.02594,0.00677,-0.2002,-0.21749,-4.61185,830.46691,825.75701,0.58569,13.22659,0.21749,0.16994,6.68699,9.70531,9.87526,,,,,,,,,,,,,,,,,,,,,,,,,
80.01,0.97713,0.26237,0.44453,-0.07169,0.22949,-0.08569,0.02593,0.0143,1.93695,-0.00043,0.02253,1.84805,0.02594,0.00231,-0.2002,-0.21749,-4.60249,829.62365,822.72949,0.58496,13.22657,0.21749,0.16953,6.68699,9.68591,9.85545,,,,,,,,,,,,,,,,,,,,,,,,,
80.011,0.97713,0.26237,0.44453,-0.07169,0.22949,-0.08569,0.02593,0.0143,1.93695,-0.00043,0.02253,1.84805,0.02594,0.00231,-0.2002,-0.21749,-4.60249,829.62365,818.22955,0.58496,13.22656,0.21749,0.16913,6.68699,9.68591,9.85504,,,,,,,,,,,,,,,,,,,,,,,,,
80.012,0.97713,0.26237,0.44453,-0.0707,0.2325,-0.08745,0.02593,0.0143,1.93695,-0.00043,0.02253,1.84805,0.02594,0.00231,-0.2002,-0.21749,-4.60213,829.59124,818.22955,0.58493,13.22655,0.21749,0.16876,6.68699,9.68591,9.85468,,,,,,,,,,,,,,,,,,,,,,,,,
80.013,0.97713,0.26237,0.44453,-0.0707,0.2325,-0.08745,0.02593,0.0143,1.93695,-0.00043,0.02253,1.84805,0.02594,0.00231,-0.2002,-0.21749,-4.60213,829.59124,817.48443,0.58493,13.22653,0.21749,0.1684,6.68699,9.68591,9.85431,,,,,,,,,,,,,,,,,,,,,,,,,
80.01399,0.97713,0.26237,0.44453,-0.07557,0.23646,-0.087,0.02593,0.0143,1.93695,-0.00043,0.02253,1.84805,0.02594,0.00231,-0.2002,-0.21749,-4.60183,829.56445,818.22955,0.58491,13.22652,0.21749,0.16813,6.68699,9.68591,9.85404,,,,,,,,,,,,,,,,,,,,,,,,,
80.01499,0.97713,0.26237,0.44453,-0.07557,0.23646,-0.087,0.02593,0.0143,1.93695,-0.00043,0.02253,1.84805,0.02594,0.00231,-0.2002,-0.21749,-4.60183,829.56445,824.99804,0.58491,13.2265,0.21749,0.16786,6.68699,9.68591,9.85377,,,,,,,,,,,,,,,,,,,,,,,,,
80.01599,0.97713,0.26237,0.44453,-0.08504,0.2359,-0.08653,0.02593,0.0143,1.93695,-0.00043,0.02253,1.84805,0.02594,0.00231,-0.2002,-0.21749,-4.60156,829.5401,825.75701,0.58489,13.22649,0.21749,0.16755,6.68699,9.68591,9.85346,,,,,,,,,,,,,,,,,,,,,,,,,
80.01699,0.97713,0.26237,0.44453,-0.08504,0.2359,-0.08653,0.02593,0.0143,1.93695,-0.00043,0.02253,1.84805,0.02594,0.00231,-0.2002,-0.21749,-4.60156,829.5401,824.99804,0.58489,13.22647,0.21749,0.16724,6.68699,9.68591,9.85316,,,,,,,,,,,,,,,,,,,,,,,,,
80.01799,0.97713,0.26237,0.44453,-0.08623,0.23519,-0.08776,0.02593,0.0143,1.93695,-0.00043,0.02253,1.84805,0.02594,0.00231,-0.2002,-0.21749,-4.60127,829.51391,824.99804,0.58487,13.22645,0.21749,0.16693,6.68699,9.68591,9.85284,,,,,,,,,,,,,,,,,,,,,,,,,
80.01899,0.97713,0.26237,0.44453,-0.08623,0.23519,-0.08776,0.02593,0.0143,1.93695,-0.00043,0.02253,1.84805,0.02594,0.00231,-0.2002,-0.21749,-4.60127,829.51391,824.99804,0.58487,13.22643,0.21749,0.16661,6.68699,9.68591,9.85252,,,,,,,,,,,,,,,,,,,,,,,,,
80.01999,0.91923,0.27686,0.4491,-0.08286,0.23926,-0.08858,0.02424,0.01505,1.93695,-0.00155,0.02472,1.84719,0.02594,0.00231,-0.2002,-0.21749,-4.60092,829.48211,824.99804,0.58484,13.2264,0.21749,0.16648,6.68699,9.6856,9.85208,,,,,,,,,,,,,,,,,,,,,,,,,
80.021,0.91923,0.27686,0.4491,-0.08286,0.23926,-0.08858,0.02424,0.01505,1.93695,-0.00155,0.02472,1.84719,0.02594,0.00231,-0.2002,-0.21749,-4.60092,829.48211,824.99804,0.58484,13.22638,0.21729,0.16635,6.68699,9.6856,9.85195,,,,,,,,,,,,,,,,,,,,,,,,,
80.022,0.91923,0.27686,0.4491,-0.0883,0.24247,-0.08765,0.02424,0.01505,1.93695,-0.00155,0.02472,1.84719,0.02594,0.00231,-0.2002,-0.21749,-4.60089,829.45367,824.99804,0.58482,13.22636,0.21729,0.16641,6.6874,9.6856,9.85202,,,,,,,,,,,,,,,,,,,,,,,,,
80.023,0.91923,0.27686,0.4491,-0.0883,0.24247,-0.08765,0.02424,0.01505,1.93695,-0.00155,0.02472,1.84719,0.02594,0.00231,-0.2002,-0.21749,-4.60089,829.45367,824.99804,0.58482,13.22633,0.21729,0.16647,6.6874,9.6856,9.85208,,,,,,,,,,,,,,,,,,,,,,,,,
80.024,0.91923,0.27686,0.4491,-0.09723,0.23974,-0.08732,0.02424,0.01505,1.93695,-0.00155,0.02472,1.84719,0.02594,0.00231,-0.2002,-0.21749,-4.60095,829.45959,824.99804,0.58482,13.2263,0.21729,0.16655,6.6874,9.6856,9.85216,,,,,,,,,,,,,,,,,,,,,,,,,
80.025,0.91923,0.27686,0.4491,-0.09723,0.23974,-0.08732,0.02424,0.01505,1.93695,-0.00155,0.02472,1.84719,0.02594,0.00231,-0.2002,-0.21749,-4.60095,829.45959,823.48431,0.58482,13.22628,0.21729,0.16663,6.6874,9.6856,9.85224,,,,,,,,,,,,,,,,,,,,,,,,,
80.026,0.91923,0.27686,0.4491,-0.09638,0.2369,-0.08863,0.02424,0.01505,1.93695,-0.00155,0.02472,1.84719,0.02594,0.00231,-0.2002,-0.21749,-4.60103,829.46673,823.48431,0.58483,13.22625,0.21729,0.16672,6.6874,9.6856,9.85232,,,,,,,,,,,,,,,,,,,,,,,,,
80.027,0.91923,0.27686,0.4491,-0.09638,0.2369,-0.08863,0.02424,0.01505,1.93695,-0.00155,0.02472,1.84719,0.02594,0.00231,-0.2002,-0.21749,-4.60103,829.46673,823.48431,0.58483,13.22622,0.21729,0.16681,6.6874,9.6856,9.85241,,,,,,,,,,,,,,,,,,,,,,,,,
80.02799,0.91923,0.27686,0.4491,-0.0921,0.23838,-0.08914,0.02424,0.01505,1.93695,-0.00155,0.02472,1.84719,0.02594,0.00231,-0.2002,-0.21749,-4.60118,829.47991,823.48431,0.58485,13.22619,0.21729,0.16703,6.6874,9.6856,9.85264,,,,,,,,,,,,,,,,,,,,,,,,,
80.02899,0.91923,0.27686,0.4491,-0.0921,0.23838,-0.08914,0.02424,0.01505,1.93695,-0.00155,0.02472,1.84719,0.02594,0.00231,-0.2002,-0.21749,-4.60118,829.47991,823.48431,0.58485,13.22616,0.21729,0.16726,6.6874,9.6856,9.85286,,,,,,,,,,,,,,,,,,,,,,,,,
80.02999,1.00607,0.26164,0.45384,-0.09668,0.23797,-0.0883,0.02824,0.01509,1.93695,-0.0028,0.02698,1.8463,0.02564,0.00662,-0.2002,-0.21729,-4.61162,830.42095,823.48431,0.58567,13.22613,0.21729,0.16762,6.6874,9.70738,9.87501,,,,,,,,,,,,,,,,,,,,,,,,,
80.03099,1.00607,0.26164,0.45384,-0.09668,0.23797,-0.0883,0.02824,0.01509,1.93695,-0.0028,0.02698,1.8463,0.02564,0.00662,-0.2002,-0.21729,-4.61162,830.42095,823.48431,0.58567,13.22609,0.21729,0.16799,6.6874,9.70738,9.87537,,,,,,,,,,,,,,,,,,,,,,,,,
80.03199,1.00607,0.26164,0.45384,-0.10258,0.23174,-0.08898,0.02824,0.01509,1.93695,-0.0028,0.02698,1.8463,0.02564,0.00662,-0.2002,-0.21729,-4.61195,830.44982,824.24047,0.5857,13.22606,0.21729,0.16831,6.6874,9.70738,9.87569,,,,,,,,,,,,,,,,,,,,,,,,,
80.03299,1.00607,0.26164,0.45384,-0.10258,0.23174,-0.08898,0.02824,0.01509,1.93695,-0.0028,0.02698,1.8463,0.02564,0.00662,-0.2002,-0.21729,-4.61195,830.44982,828.04235,0.5857,13.22603,0.21729,0.16863,6.6874,9.70738,9.87601,,,,,,,,,,,,,,,,,,,,,,,,,
80.03399,1.00607,0.26164,0.45384,-0.09897,0.22569,-0.09177,0.02824,0.01509,1.93695,-0.0028,0.02698,1.8463,0.02564,0.00662,-0.2002,-0.21729,-4.61224,830.47601,828.80694,0.58573,13.22599,0.21729,0.16894,6.6874,9.70738,9.87632,,,,,,,,,,,,,,,,,,,,,,,,,
80.035,1.00607,0.26164,0.45384,-0.09897,0.22569,-0.09177,0.02824,0.01509,1.93695,-0.0028,0.02698,1.8463,0.02564,0.00662,-0.2002,-0.21729,-4.61224,830.47601,828.80694,0.58573,13.22595,0.21729,0.16924,6.6874,9.70738,9.87662,,,,,,,,,,,,,,,,,,,,,,,,,
80.036,1.00607,0.26164,0.45384,-0.0946,0.22266,-0.09411,0.02824,0.01509,1.93695,-0.0028,0.02698,1.8463,0.02564,0.00662,-0.2002,-0.21729,-4.61255,830.50439,828.80694,0.58575,13.22592,0.21729,0.16961,6.6874,9.70738,9.87699,,,,,,,,,,,,,,,,,,,,,,,,,
80.037,1.00607,0.26164,0.45384,-0.0946,0.22266,-0.09411,0.02824,0.01509,1.93695,-0.0028,0.02698,1.8463,0.02564,0.00662,-0.2002,-0.21729,-4.61255,830.50439,828.80694,0.58575,13.22588,0.21729,0.16998,6.6874,9.70738,9.87736,,,,,,,,,,,,,,,,,,,,,,,,,
80.038,1.00607,0.26164,0.45384,-0.09875,0.21702,-0.0959,0.02824,0.01509,1.93695,-0.0028,0.02698,1.8463,0.02564,0.00662,-0.2002,-0.21729,-4.61287,830.53332,828.80694,0.58578,13.22584,0.21729,0.1703,6.6874,9.70738,9.87768,,,,,,,,,,,,,,,,,,,,,,,,,
80.039,1.00607,0.26164,0.45384,-0.09875,0.21702,-0.0959,0.02824,0.01509,1.93695,-0.0028,0.02698,1.8463,0.02564,0.00662,-0.2002,-0.21729,-4.61287,830.53332,828.80694,0.58578,13.2258,0.21729,0.17061,6.6874,9.70738,9.878,,,,,,,,,,,,,,,,,,,,,,,,,
80.04,0.93683,0.25107,0.45851,-0.1018,0.20797,-0.09936,0.02594,0.01535,1.93695,-0.00416,0.02925,1.84542,0.02564,0.00662,-0.2002,-0.21729,-4.61282,830.52838,824.24047,0.58578,13.22576,0.21729,0.17075,6.6874,9.70681,9.87756,,,,,,,,,,,,,,,,,,,,,,,,,
80.041,0.93683,0.25107,0.45851,-0.1018,0.20797,-0.09936,0.02594,0.01535,1.93695,-0.00416,0.02925,1.84542,0.02564,0.00662,-0.2002,-0.21729,-4.61282,830.52838,824.24047,0.58578,13.22572,0.2172,0.17088,6.6874,9.70681,9.8777,,,,,,,,,,,,,,,,,,,,,,,,,
80.04199,0.93683,0.25107,0.45851,-0.09678,0.20183,-0.10354,0.02594,0.01535,1.93695,-0.00416,0.02925,1.84542,0.02564,0.00662,-0.2002,-0.21729,-4.61291,830.5238,821.97613,0.58578,13.22568,0.2172,0.17094,6.68761,9.70681,9.87776,,,,,,,,,,,,,,,,,,,,,,,,,
80.04299,0.93683,0.25107,0.45851,-0.09678,0.20183,-0.10354,0.02594,0.01535,1.93695,-0.00416,0.02925,1.84542,0.02564,0.00662,-0.2002,-0.21729,-4.61291,830.5238,821.97613,0.58578,13.22564,0.2172,0.17101,6.68761,9.70681,9.87782,,,,,,,,,,,,,,,,,,,,,,,,,
80.04399,0.93683,0.25107,0.45851,-0.09439,0.19802,-0.10555,0.02594,0.01535,1.93695,-0.00416,0.02925,1.84542,0.02564,0.00662,-0.2002,-0.21729,-4.61298,830.53033,819.72406,0.58579,13.22559,0.2172,0.1711,6.68761,9.70681,9.87791,,,,,,,,,,,,,,,,,,,,,,,,,
80.04499,0.93683,0.25107,0.45851,-0.09439,0.19802,-0.10555,0.02594,0.01535,1.93695,-0.00416,0.02925,1.84542,0.02564,0.00662,-0.2002,-0.21729,-4.61298,830.53033,819.72406,0.58579,13.22555,0.2172,0.1712,6.68761,9.70681,9.87801,,,,,,,,,,,,,,,,,,,,,,,,,
80.04599,0.93683,0.25107,0.45851,-0.09879,0.18945,-0.10635,0.02594,0.01535,1.93695,-0.00416,0.02925,1.84542,0.02564,0.00662,-0.2002,-0.21729,-4.61304,830.5354,815.9981,0.5858,13.2255,0.2172,0.17122,6.68761,9.70681,9.87803,,,,,,,,,,,,,,,,,,,,,,,,,
80.04699,0.93683,0.25107,0.45851,-0.09879,0.18945,-0.10635,0.02594,0.01535,1.93695,-0.00416,0.02925,1.84542,0.02564,0.00662,-0.2002,-0.21729,-4.61304,830.5354,819.72406,0.5858,13.22545,0.2172,0.17125,6.68761,9.70681,9.87806,,,,,,,,,,,,,,,,,,,,,,,,,
80.04799,0.93683,0.25107,0.45851,-0.09703,0.17767,-0.10897,0.02594,0.01535,1.93695,-0.00416,0.02925,1.84542,0.02564,0.00662,-0.2002,-0.21729,-4.613,830.53143,815.9981,0.5858,13.2254,0.2172,0.17113,6.68761,9.70681,9.87794,,,,,,,,,,,,,,,,,,,,,,,,,
80.049,0.93683,0.25107,0.45851,-0.09703,0.17767,-0.10897,0.02594,0.01535,1.93695,-0.00416,0.02925,1.84542,0.02564,0.00662,-0.2002,-0.21729,-4.613,830.53143,815.9981,0.5858,13.22535,0.2172,0.17101,6.68761,9.70681,9.87782,,,,,,,,,,,,,,,,,,,,,,,,,
80.05,0.97935,0.1698,0.46308,-0.08654,0.17063,-0.1128,0.02734,0.01191,1.93695,-0.00549,0.03129,1.84448,0.0255,0.00607,-0.2002,-0.2172,-4.61199,830.44067,819.72406,0.58573,13.2253,0.2172,0.17087,6.68761,9.7049,9.87578,,,,,,,,,,,,,,,,,,,,,,,,,
80.051,0.97935,0.1698,0.46308,-0.08654,0.17063,-0.1128,0.02734,0.01191,1.93695,-0.00549,0.03129,1.84448,0.0255,0.00607,-0.2002,-0.2172,-4.61199,830.44067,815.9981,0.58573,13.22524,0.2172,0.17074,6.68761,9.7049,9.87564,,,,,,,,,,,,,,,,,,,,,,,,,
80.052,0.97935,0.1698,0.46308,-0.08231,0.16725,-0.11558,0.02734,0.01191,1.93695,-0.00549,0.03129,1.84448,0.0255,0.00607,-0.2002,-0.2172,-4.61189,830.43176,815.9981,0.58572,13.22518,0.2172,0.17066,6.68761,9.7049,9.87557,,,,,,,,,,,,,,,,,,,,,,,,,
80.053,0.97935,0.1698,0.46308,-0.08231,0.16725,-0.11558,0.02734,0.01191,1.93695,-0.00549,0.03129,1.84448,0.0255,0.00607,-0.2002,-0.2172,-4.61189,830.43176,815.9981,0.58572,13.22512,0.2172,0.17058,6.68761,9.7049,9.87549,,,,,,,,,,,,,,,,,,,,,,,,,
80.054,0.97935,0.1698,0.46308,-0.08682,0.1608,-0.11855,0.02734,0.01191,1.93695,-0.00549,0.03129,1.84448,0.0255,0.00607,-0.2002,-0.2172,-4.61178,830.42211,821.22412,0.58572,13.22505,0.2172,0.17043,6.68761,9.7049,9.87534,,,,,,,,,,,,,,,,,,,,,,,,,
80.055,0.97935,0.1698,0.46308,-0.08682,0.1608,-0.11855,0.02734,0.01191,1.93695,-0.00549,0.03129,1.84448,0.0255,0.00607,-0.2002,-0.2172,-4.61178,830.42211,821.22412,0.58572,13.22498,0.2172,0.17028,6.68761,9.7049,9.87519,,,,,,,,,,,,,,,,,,,,,,,,,
80.05599,0.97935,0.1698,0.46308,-0.08549,0.15318,-0.12359,0.02734,0.01191,1.93695,-0.00549,0.03129,1.84448,0.0255,0.00607,-0.2002,-0.2172,-4.61159,830.40533,821.97613,0.58571,13.22491,0.2172,0.17003,6.68761,9.7049,9.87494,,,,,,,,,,,,,,,,,,,,,,,,,
80.05699,0.97935,0.1698,0.46308,-0.08549,0.15318,-0.12359,0.02734,0.01191,1.93695,-0.00549,0.03129,1.84448,0.0255,0.00607,-0.2002,-0.2172,-4.61159,830.40533,823.48431,0.58571,13.22484,0.2172,0.16978,6.68761,9.7049,9.87469,,,,,,,,,,,,,,,,,,,,,,,,,
80.05799,0.97935,0.1698,0.46308,-0.07745,0.14968,-0.12868,0.02734,0.01191,1.93695,-0.00549,0.03129,1.84448,0.0255,0.00607,-0.2002,-0.2172,-4.6114,830.38806,823.48431,0.5857,13.22476,0.2172,0.16962,6.68761,9.7049,9.87453,,,,,,,,,,,,,,,,,,,,,,,,,
80.05899,0.97935,0.1698,0.46308,-0.07745,0.14968,-0.12868,0.02734,0.01191,1.93695,-0.00549,0.03129,1.84448,0.0255,0.00607,-0.2002,-0.2172,-4.6114,830.38806,824.99804,0.5857,13.22469,0.2172,0.16946,6.68761,9.7049,9.87437,,,,,,,,,,,,,,,,,,,,,,,,,
80.05999,0.97292,0.17561,0.4688,-0.07657,0.14662,-0.13155,0.02711,0.0113,1.93695,-0.00673,0.03295,1.84338,0.0255,0.00351,-0.2002,-0.2172,-4.60586,829.88842,825.75701,0.58527,13.22461,0.2172,0.1694,6.68761,9.69324,9.86265,,,,,,,,,,,,,,,,,,,,,,,,,
80.06099,0.97292,0.17561,0.4688,-0.07657,0.14662,-0.13155,0.02711,0.0113,1.93695,-0.00673,0.03295,1.84338,0.0255,0.00351,-0.2002,-0.2172,-4.60586,829.88842,825.75701,0.58527,13.22452,0.2172,0.16935,6.68761,9.69324,9.8626,,,,,,,,,,,,,,,,,,,,,,,,,
80.06199,0.97292,0.17561,0.4688,-0.08114,0.13901,-0.1339,0.02711,0.0113,1.93695,-0.00673,0.03295,1.84338,0.0255,0.00351,-0.2002,-0.2172,-4.60579,829.88269,825.75701,0.58528,13.22444,0.2172,0.16926,6.68761,9.69324,9.86251,,,,,,,,,,,,,,,,,,,,,,,,,
80.063,0.97292,0.17561,0.4688,-0.08114,0.13901,-0.1339,0.02711,0.0113,1.93695,-0.00673,0.03295,1.84338,0.0255,0.00351,-0.2002,-0.2172,-4.60579,829.88269,825.75701,0.58528,13.22435,0.2172,0.16918,6.68761,9.69324,9.86243,,,,,,,,,,,,,,,,,,,,,,,,,
