time(s),surface angle(deg),rotor speed(rad/s),ranging distance(m),force_x(N),force_y(N),force_z(N),moment_x(N·m),moment_y(N·m),moment_z(N·m),,,,,,,,,
0.27527,0,0,0.025,2.25,5.17,62.54999,0.06599,-0.395,-0.2,,,,,,,,,
0.27627,0,0,0.025,2.25,5.17,62.54999,0.06599,-0.395,-0.2,,,,,,,,,
0.27727,0,0,0.025,2.25,5.17,62.54999,0.06599,-0.395,-0.2,,,,,,,,,
0.27827,0,0,0.025,2.25,5.17,62.54999,0.06599,-0.395,-0.2,,,,,,,,,
0.27927,0,0,0.025,2.25,5.17,62.54999,0.06599,-0.395,-0.2,,,,,,,,,
0.28027,0,0,0.025,2.25,5.17,62.54999,0.06599,-0.395,-0.2,,,,,,,,,
0.28127,0,0,0.025,2.25,5.17,62.54999,0.06599,-0.395,-0.2,,,,,,,,,
0.28227,0,0,0.025,2.25,5.17,62.54999,0.06599,-0.395,-0.2,,,,,,,,,
0.28327,0,0,0.025,2.25,5.17,62.54999,0.06599,-0.395,-0.2,,,,,,,,,
0.28427,0,0,0.025,2.25,5.17,62.54999,0.06599,-0.395,-0.2,,,,,,,,,
0.28527,0,0,0.025,2.25,5.23999,62.50999,0.065,-0.394,-0.2,,,,,,,,,
0.28627,0,0,0.025,2.25,5.23999,62.50999,0.065,-0.394,-0.2,,,,,,,,,
0.28727,0,0,0.025,2.25,5.23999,62.50999,0.065,-0.394,-0.2,,,,,,,,,
0.28827,0,0,0.025,2.25,5.23999,62.50999,0.065,-0.394,-0.2,,,,,,,,,
0.28927,0,0,0.025,2.25,5.23999,62.50999,0.065,-0.394,-0.2,,,,,,,,,
0.29028,0,0,0.025,2.25,5.23999,62.50999,0.065,-0.394,-0.2,,,,,,,,,
0.29127,0,0,0.025,2.25,5.23999,62.50999,0.065,-0.394,-0.2,,,,,,,,,
0.29227,0,0,0.025,2.25,5.23999,62.50999,0.065,-0.394,-0.2,,,,,,,,,
0.29327,0,0,0.025,2.25,5.23999,62.50999,0.065,-0.394,-0.2,,,,,,,,,
0.29428,0,0,0.025,2.25,5.23999,62.50999,0.065,-0.394,-0.2,,,,,,,,,
0.29531,0,0,0.025,2.25999,5.15999,62.52999,0.064,-0.394,-0.199,,,,,,,,,
0.29627,0,0,0.025,2.25999,5.15999,62.52999,0.064,-0.394,-0.199,,,,,,,,,
0.29727,0,0,0.025,2.25999,5.15999,62.52999,0.064,-0.394,-0.199,,,,,,,,,
0.29827,0,0,0.025,2.25999,5.15999,62.52999,0.064,-0.394,-0.199,,,,,,,,,
0.29927,0,0,0.025,2.25999,5.15999,62.52999,0.064,-0.394,-0.199,,,,,,,,,
0.30027,0,0,0.02599,2.25999,5.15999,62.52999,0.064,-0.394,-0.199,,,,,,,,,
0.30127,0,0,0.02599,2.25999,5.15999,62.52999,0.064,-0.394,-0.199,,,,,,,,,
0.30227,0,0,0.02599,2.25999,5.15999,62.52999,0.064,-0.394,-0.199,,,,,,,,,
0.30327,0,0,0.02599,2.25999,5.15999,62.52999,0.064,-0.394,-0.199,,,,,,,,,
0.30427,0,0,0.02599,2.25999,5.15999,62.52999,0.064,-0.394,-0.199,,,,,,,,,
0.30527,0,0,0.02599,2.15999,5.17,62.54999,0.065,-0.393,-0.198,,,,,,,,,
0.30627,0,0,0.02599,2.15999,5.17,62.54999,0.065,-0.393,-0.198,,,,,,,,,
0.30727,0,0,0.02599,2.15999,5.17,62.54999,0.065,-0.393,-0.198,,,,,,,,,
0.30827,0,0,0.02599,2.15999,5.17,62.54999,0.065,-0.393,-0.198,,,,,,,,,
0.30927,0,0,0.02599,2.15999,5.17,62.54999,0.065,-0.393,-0.198,,,,,,,,,
0.31027,0,0,0.02599,2.15999,5.17,62.54999,0.065,-0.393,-0.198,,,,,,,,,
0.31127,0,0,0.02599,2.15999,5.17,62.54999,0.065,-0.393,-0.198,,,,,,,,,
0.31227,0,0,0.02599,2.15999,5.17,62.54999,0.065,-0.393,-0.198,,,,,,,,,
0.31327,0,0,0.02599,2.15999,5.17,62.54999,0.065,-0.393,-0.198,,,,,,,,,
0.31427,0,0,0.02599,2.15999,5.17,62.54999,0.065,-0.393,-0.198,,,,,,,,,
0.31527,0,0,0.02599,2.07999,5.06999,62.54999,0.063,-0.392,-0.197,,,,,,,,,
0.31627,0,0,0.02599,2.07999,5.06999,62.54999,0.063,-0.392,-0.197,,,,,,,,,
0.31727,0,0,0.02599,2.07999,5.06999,62.54999,0.063,-0.392,-0.197,,,,,,,,,
0.31827,0,0,0.02599,2.07999,5.06999,62.54999,0.063,-0.392,-0.197,,,,,,,,,
0.31928,0,0,0.02599,2.07999,5.06999,62.54999,0.063,-0.392,-0.197,,,,,,,,,
0.32027,0,0,0.02599,2.07999,5.06999,62.54999,0.063,-0.392,-0.197,,,,,,,,,
0.32127,0,0,0.02599,2.07999,5.06999,62.54999,0.063,-0.392,-0.197,,,,,,,,,
0.32227,0,0,0.02599,2.07999,5.06999,62.54999,0.063,-0.392,-0.197,,,,,,,,,
0.32327,0,0,0.02599,2.07999,5.06999,62.54999,0.063,-0.392,-0.197,,,,,,,,,
0.32427,0,0,0.02599,2.07999,5.06999,62.54999,0.063,-0.392,-0.197,,,,,,,,,
0.32527,0,0,0.02599,2.22,5.15,62.55999,0.064,-0.394,-0.199,,,,,,,,,
0.32627,0,0,0.02599,2.22,5.15,62.55999,0.064,-0.394,-0.199,,,,,,,,,
0.32727,0,0,0.02599,2.22,5.15,62.55999,0.064,-0.394,-0.199,,,,,,,,,
0.32827,0,0,0.02599,2.22,5.15,62.55999,0.064,-0.394,-0.199,,,,,,,,,
0.32927,0,0,0.02599,2.22,5.15,62.55999,0.064,-0.394,-0.199,,,,,,,,,
0.33027,0,0,0.02599,2.22,5.15,62.55999,0.064,-0.394,-0.199,,,,,,,,,
0.33127,0,0,0.02599,2.22,5.15,62.55999,0.064,-0.394,-0.199,,,,,,,,,
0.33227,0,0,0.02599,2.22,5.15,62.55999,0.064,-0.394,-0.199,,,,,,,,,
0.33327,0,0,0.02599,2.22,5.15,62.55999,0.064,-0.394,-0.199,,,,,,,,,
0.33427,0,0,0.02599,2.22,5.15,62.55999,0.064,-0.394,-0.199,,,,,,,,,
0.33527,0,0,0.02599,2.22,5.15,62.55999,0.064,-0.394,-0.199,,,,,,,,,
0.33627,0,0,0.02599,2.22,5.15,62.55999,0.064,-0.394,-0.199,,,,,,,,,
0.33727,0,0,0.02599,2.22,5.15,62.55999,0.064,-0.394,-0.199,,,,,,,,,
0.33827,0,0,0.02599,2.22,5.15,62.55999,0.064,-0.394,-0.199,,,,,,,,,
0.33928,0,0,0.02599,2.22,5.15,62.55999,0.064,-0.394,-0.199,,,,,,,,,
0.34027,0,0,0.02599,2.22,5.15,62.55999,0.064,-0.394,-0.199,,,,,,,,,
0.34127,0,0,0.02599,2.22,5.15,62.55999,0.064,-0.394,-0.199,,,,,,,,,
0.34227,0,0,0.02599,2.22,5.15,62.55999,0.064,-0.394,-0.199,,,,,,,,,
0.34327,0,0,0.02599,2.22,5.15,62.55999,0.064,-0.394,-0.199,,,,,,,,,
0.34427,0,0,0.02599,2.22,5.15,62.55999,0.064,-0.394,-0.199,,,,,,,,,
0.34527,0,0,0.02599,2.28999,5.21999,62.53999,0.065,-0.398,-0.20099,,,,,,,,,
0.34627,0,0,0.02599,2.28999,5.21999,62.53999,0.065,-0.398,-0.20099,,,,,,,,,
0.34727,0,0,0.02599,2.28999,5.21999,62.53999,0.065,-0.398,-0.20099,,,,,,,,,
0.34827,0,0,0.02599,2.28999,5.21999,62.53999,0.065,-0.398,-0.20099,,,,,,,,,
0.34927,0,0,0.02599,2.28999,5.21999,62.53999,0.065,-0.398,-0.20099,,,,,,,,,
0.35027,0,0,0.02599,2.28999,5.21999,62.53999,0.065,-0.398,-0.20099,,,,,,,,,
0.35127,0,0,0.02599,2.28999,5.21999,62.53999,0.065,-0.398,-0.20099,,,,,,,,,
0.35227,0,0,0.02599,2.28999,5.21999,62.53999,0.065,-0.398,-0.20099,,,,,,,,,
0.35327,0,0,0.02599,2.28999,5.21999,62.53999,0.065,-0.398,-0.20099,,,,,,,,,
0.35427,0,0,0.02599,2.28999,5.21999,62.53999,0.065,-0.398,-0.20099,,,,,,,,,
0.35527,0,0,0.02599,2.29999,5.07999,62.50999,0.063,-0.397,-0.199,,,,,,,,,
0.35627,0,0,0.02599,2.29999,5.07999,62.50999,0.063,-0.397,-0.199,,,,,,,,,
0.35727,0,0,0.02599,2.29999,5.07999,62.50999,0.063,-0.397,-0.199,,,,,,,,,
0.35827,0,0,0.02599,2.29999,5.07999,62.50999,0.063,-0.397,-0.199,,,,,,,,,
0.35927,0,0,0.02599,2.29999,5.07999,62.50999,0.063,-0.397,-0.199,,,,,,,,,
0.36027,0,0,0.02599,2.29999,5.07999,62.50999,0.063,-0.397,-0.199,,,,,,,,,
0.36127,0,0,0.02599,2.29999,5.07999,62.50999,0.063,-0.397,-0.199,,,,,,,,,
0.36227,0,0,0.02599,2.29999,5.07999,62.50999,0.063,-0.397,-0.199,,,,,,,,,
0.36327,0,0,0.02599,2.29999,5.07999,62.50999,0.063,-0.397,-0.199,,,,,,,,,
0.36427,0,0,0.02599,2.29999,5.07999,62.50999,0.063,-0.397,-0.199,,,,,,,,,
0.36527,0,0,0.02599,2.30999,5.21999,62.48999,0.064,-0.397,-0.199,,,,,,,,,
0.36627,0,0,0.02599,2.30999,5.21999,62.48999,0.064,-0.397,-0.199,,,,,,,,,
0.36727,0,0,0.02599,2.30999,5.21999,62.48999,0.064,-0.397,-0.199,,,,,,,,,
0.36827,0,0,0.02599,2.30999,5.21999,62.48999,0.064,-0.397,-0.199,,,,,,,,,
0.36928,0,0,0.02599,2.30999,5.21999,62.48999,0.064,-0.397,-0.199,,,,,,,,,
0.37027,0,0,0.02599,2.30999,5.21999,62.48999,0.064,-0.397,-0.199,,,,,,,,,
0.37127,0,0,0.02599,2.30999,5.21999,62.48999,0.064,-0.397,-0.199,,,,,,,,,
0.37227,0,0,0.02599,2.30999,5.21999,62.48999,0.064,-0.397,-0.199,,,,,,,,,
0.37327,0,0,0.02599,2.30999,5.21999,62.48999,0.064,-0.397,-0.199,,,,,,,,,
0.37427,0,0,0.02599,2.30999,5.21999,62.48999,0.064,-0.397,-0.199,,,,,,,,,
0.37527,0,0,0.02599,2.41999,5.38999,62.52,0.068,-0.398,-0.2,,,,,,,,,
0.37627,0,0,0.02599,2.41999,5.38999,62.52,0.068,-0.398,-0.2,,,,,,,,,
0.37727,0,0,0.02599,2.41999,5.38999,62.52,0.068,-0.398,-0.2,,,,,,,,,
0.37827,0,0,0.02599,2.41999,5.38999,62.52,0.068,-0.398,-0.2,,,,,,,,,
0.37927,0,0,0.02599,2.41999,5.38999,62.52,0.068,-0.398,-0.2,,,,,,,,,
0.38027,0,0,0.02599,2.41999,5.38999,62.52,0.068,-0.398,-0.2,,,,,,,,,
0.38127,0,0,0.02599,2.41999,5.38999,62.52,0.068,-0.398,-0.2,,,,,,,,,
0.38227,0,0,0.02599,2.41999,5.38999,62.52,0.068,-0.398,-0.2,,,,,,,,,
0.38327,0,0,0.02599,2.41999,5.38999,62.52,0.068,-0.398,-0.2,,,,,,,,,
0.38427,0,0,0.02599,2.41999,5.38999,62.52,0.068,-0.398,-0.2,,,,,,,,,
0.38527,0,0,0.02599,2.39999,5.28999,62.56999,0.068,-0.397,-0.2,,,,,,,,,
0.38627,0,0,0.02599,2.39999,5.28999,62.56999,0.068,-0.397,-0.2,,,,,,,,,
0.38727,0,0,0.02599,2.39999,5.28999,62.56999,0.068,-0.397,-0.2,,,,,,,,,
0.38827,0,0,0.02599,2.39999,5.28999,62.56999,0.068,-0.397,-0.2,,,,,,,,,
0.38927,0,0,0.02599,2.39999,5.28999,62.56999,0.068,-0.397,-0.2,,,,,,,,,
0.39027,0,0,0.02599,2.39999,5.28999,62.56999,0.068,-0.397,-0.2,,,,,,,,,
0.39127,0,0,0.02599,2.39999,5.28999,62.56999,0.068,-0.397,-0.2,,,,,,,,,
0.39227,0,0,0.02599,2.39999,5.28999,62.56999,0.068,-0.397,-0.2,,,,,,,,,
0.39331,0,0,0.02599,2.39999,5.28999,62.56999,0.068,-0.397,-0.2,,,,,,,,,
0.39427,0,0,0.02599,2.39999,5.28999,62.56999,0.068,-0.397,-0.2,,,,,,,,,
0.39527,0,0,0.02599,2.39999,5.27999,62.52999,0.067,-0.397,-0.2,,,,,,,,,
0.39627,0,0,0.02599,2.39999,5.27999,62.52999,0.067,-0.397,-0.2,,,,,,,,,
0.39727,0,0,0.02599,2.39999,5.27999,62.52999,0.067,-0.397,-0.2,,,,,,,,,
0.39827,0,0,0.02599,2.39999,5.27999,62.52999,0.067,-0.397,-0.2,,,,,,,,,
0.39928,0,0,0.02599,2.39999,5.27999,62.52999,0.067,-0.397,-0.2,,,,,,,,,
0.40027,0,0,0.02599,2.39999,5.27999,62.52999,0.067,-0.397,-0.2,,,,,,,,,
0.40127,0,0,0.02299,2.39999,5.27999,62.52999,0.067,-0.397,-0.2,,,,,,,,,
0.40227,0,0,0.02299,2.39999,5.27999,62.52999,0.067,-0.397,-0.2,,,,,,,,,
0.40327,0,0,0.02299,2.39999,5.27999,62.52999,0.067,-0.397,-0.2,,,,,,,,,
0.40427,0,0,0.02299,2.39999,5.27999,62.52999,0.067,-0.397,-0.2,,,,,,,,,
0.40527,0,0,0.02299,2.45,5.33999,62.5,0.067,-0.399,-0.2,,,,,,,,,
0.40627,0,0,0.02299,2.45,5.33999,62.5,0.067,-0.399,-0.2,,,,,,,,,
0.40727,0,0,0.02299,2.45,5.33999,62.5,0.067,-0.399,-0.2,,,,,,,,,
0.40827,0,0,0.02299,2.45,5.33999,62.5,0.067,-0.399,-0.2,,,,,,,,,
0.40928,0,0,0.02299,2.45,5.33999,62.5,0.067,-0.399,-0.2,,,,,,,,,
0.41027,0,0,0.02299,2.45,5.33999,62.5,0.067,-0.399,-0.2,,,,,,,,,
0.41127,0,0,0.02299,2.45,5.33999,62.5,0.067,-0.399,-0.2,,,,,,,,,
0.41227,0,0,0.02299,2.45,5.33999,62.5,0.067,-0.399,-0.2,,,,,,,,,
0.41327,0,0,0.02299,2.45,5.33999,62.5,0.067,-0.399,-0.2,,,,,,,,,
0.41427,0,0,0.02299,2.45,5.33999,62.5,0.067,-0.399,-0.2,,,,,,,,,
0.41527,0,0,0.02299,2.47,5.38,62.52999,0.06599,-0.401,-0.20199,,,,,,,,,
0.41627,0,0,0.02299,2.47,5.38,62.52999,0.06599,-0.401,-0.20199,,,,,,,,,
0.41727,0,0,0.02299,2.47,5.38,62.52999,0.06599,-0.401,-0.20199,,,,,,,,,
0.41827,0,0,0.02299,2.47,5.38,62.52999,0.06599,-0.401,-0.20199,,,,,,,,,
0.41928,0,0,0.02299,2.47,5.38,62.52999,0.06599,-0.401,-0.20199,,,,,,,,,
0.42028,0,0,0.02299,2.47,5.38,62.52999,0.06599,-0.401,-0.20199,,,,,,,,,
0.42127,0,0,0.02299,2.47,5.38,62.52999,0.06599,-0.401,-0.20199,,,,,,,,,
0.42227,0,0,0.02299,2.47,5.38,62.52999,0.06599,-0.401,-0.20199,,,,,,,,,
0.42327,0,0,0.02299,2.47,5.38,62.52999,0.06599,-0.401,-0.20199,,,,,,,,,
0.42427,0,0,0.02299,2.47,5.38,62.52999,0.06599,-0.401,-0.20199,,,,,,,,,
0.42527,0,0,0.02299,2.45,5.25999,62.52,0.063,-0.399,-0.20099,,,,,,,,,
0.42627,0,0,0.02299,2.45,5.25999,62.52,0.063,-0.399,-0.20099,,,,,,,,,
0.42727,0,0,0.02299,2.45,5.25999,62.52,0.063,-0.399,-0.20099,,,,,,,,,
0.42827,0,0,0.02299,2.45,5.25999,62.52,0.063,-0.399,-0.20099,,,,,,,,,
0.42927,0,0,0.02299,2.45,5.25999,62.52,0.063,-0.399,-0.20099,,,,,,,,,
0.43027,0,0,0.02299,2.45,5.25999,62.52,0.063,-0.399,-0.20099,,,,,,,,,
0.43127,0,0,0.02299,2.45,5.25999,62.52,0.063,-0.399,-0.20099,,,,,,,,,
0.43227,0,0,0.02299,2.45,5.25999,62.52,0.063,-0.399,-0.20099,,,,,,,,,
0.43327,0,0,0.02299,2.45,5.25999,62.52,0.063,-0.399,-0.20099,,,,,,,,,
0.43427,0,0,0.02299,2.45,5.25999,62.52,0.063,-0.399,-0.20099,,,,,,,,,
0.43527,0,0,0.02299,2.35999,5.15999,62.52999,0.06199,-0.397,-0.2,,,,,,,,,
0.43627,0,0,0.02299,2.35999,5.15999,62.52999,0.06199,-0.397,-0.2,,,,,,,,,
0.43727,0,0,0.02299,2.35999,5.15999,62.52999,0.06199,-0.397,-0.2,,,,,,,,,
0.43827,0,0,0.02299,2.35999,5.15999,62.52999,0.06199,-0.397,-0.2,,,,,,,,,
0.43927,0,0,0.02299,2.35999,5.15999,62.52999,0.06199,-0.397,-0.2,,,,,,,,,
0.44027,0,0,0.02299,2.35999,5.15999,62.52999,0.06199,-0.397,-0.2,,,,,,,,,
0.44127,0,0,0.02299,2.35999,5.15999,62.52999,0.06199,-0.397,-0.2,,,,,,,,,
0.44227,0,0,0.02299,2.35999,5.15999,62.52999,0.06199,-0.397,-0.2,,,,,,,,,
0.44327,0,0,0.02299,2.35999,5.15999,62.52999,0.06199,-0.397,-0.2,,,,,,,,,
0.44427,0,0,0.02299,2.35999,5.15999,62.52999,0.06199,-0.397,-0.2,,,,,,,,,
0.44527,0,0,0.02299,2.25,5.08999,62.55999,0.063,-0.395,-0.199,,,,,,,,,
0.44627,0,0,0.02299,2.25,5.08999,62.55999,0.063,-0.395,-0.199,,,,,,,,,
0.44727,0,0,0.02299,2.25,5.08999,62.55999,0.063,-0.395,-0.199,,,,,,,,,
0.44827,0,0,0.02299,2.25,5.08999,62.55999,0.063,-0.395,-0.199,,,,,,,,,
0.44927,0,0,0.02299,2.25,5.08999,62.55999,0.063,-0.395,-0.199,,,,,,,,,
0.45027,0,0,0.02299,2.25,5.08999,62.55999,0.063,-0.395,-0.199,,,,,,,,,
0.45127,0,0,0.02299,2.25,5.08999,62.55999,0.063,-0.395,-0.199,,,,,,,,,
0.45227,0,0,0.02299,2.25,5.08999,62.55999,0.063,-0.395,-0.199,,,,,,,,,
0.45327,0,0,0.02299,2.25,5.08999,62.55999,0.063,-0.395,-0.199,,,,,,,,,
0.45427,0,0,0.02299,2.25,5.08999,62.55999,0.063,-0.395,-0.199,,,,,,,,,
0.45527,0,0,0.02299,2.21,5.08999,62.52,0.063,-0.393,-0.197,,,,,,,,,
0.45627,0,0,0.02299,2.21,5.08999,62.52,0.063,-0.393,-0.197,,,,,,,,,
0.45727,0,0,0.02299,2.21,5.08999,62.52,0.063,-0.393,-0.197,,,,,,,,,
0.45827,0,0,0.02299,2.21,5.08999,62.52,0.063,-0.393,-0.197,,,,,,,,,
0.45928,0,0,0.02299,2.21,5.08999,62.52,0.063,-0.393,-0.197,,,,,,,,,
0.46027,0,0,0.02299,2.21,5.08999,62.52,0.063,-0.393,-0.197,,,,,,,,,
0.46127,0,0,0.02299,2.21,5.08999,62.52,0.063,-0.393,-0.197,,,,,,,,,
0.46227,0,0,0.02299,2.21,5.08999,62.52,0.063,-0.393,-0.197,,,,,,,,,
0.46327,0,0,0.02299,2.21,5.08999,62.52,0.063,-0.393,-0.197,,,,,,,,,
0.46427,0,0,0.02299,2.21,5.08999,62.52,0.063,-0.393,-0.197,,,,,,,,,
0.46527,0,0,0.02299,2.22,5.08999,62.50999,0.06199,-0.393,-0.197,,,,,,,,,
0.46627,0,0,0.02299,2.22,5.08999,62.50999,0.06199,-0.393,-0.197,,,,,,,,,
0.46727,0,0,0.02299,2.22,5.08999,62.50999,0.06199,-0.393,-0.197,,,,,,,,,
0.46827,0,0,0.02299,2.22,5.08999,62.50999,0.06199,-0.393,-0.197,,,,,,,,,
0.46928,0,0,0.02299,2.22,5.08999,62.50999,0.06199,-0.393,-0.197,,,,,,,,,
0.47027,0,0,0.02299,2.22,5.08999,62.50999,0.06199,-0.393,-0.197,,,,,,,,,
0.47127,0,0,0.02299,2.22,5.08999,62.50999,0.06199,-0.393,-0.197,,,,,,,,,
0.47227,0,0,0.02299,2.22,5.08999,62.50999,0.06199,-0.393,-0.197,,,,,,,,,
0.47327,0,0,0.02299,2.22,5.08999,62.50999,0.06199,-0.393,-0.197,,,,,,,,,
0.47427,0,0,0.02299,2.22,5.08999,62.50999,0.06199,-0.393,-0.197,,,,,,,,,
0.47527,0,0,0.02299,2.13999,5.13999,62.53999,0.06199,-0.394,-0.198,,,,,,,,,
0.47627,0,0,0.02299,2.13999,5.13999,62.53999,0.06199,-0.394,-0.198,,,,,,,,,
0.47727,0,0,0.02299,2.13999,5.13999,62.53999,0.06199,-0.394,-0.198,,,,,,,,,
0.47827,0,0,0.02299,2.13999,5.13999,62.53999,0.06199,-0.394,-0.198,,,,,,,,,
0.47927,0,0,0.02299,2.13999,5.13999,62.53999,0.06199,-0.394,-0.198,,,,,,,,,
0.48027,0,0,0.02299,2.13999,5.13999,62.53999,0.06199,-0.394,-0.198,,,,,,,,,
0.48127,0,0,0.02299,2.13999,5.13999,62.53999,0.06199,-0.394,-0.198,,,,,,,,,
0.48227,0,0,0.02299,2.13999,5.13999,62.53999,0.06199,-0.394,-0.198,,,,,,,,,
0.48327,0,0,0.02299,2.13999,5.13999,62.53999,0.06199,-0.394,-0.198,,,,,,,,,
0.48427,0,0,0.02299,2.13999,5.13999,62.53999,0.06199,-0.394,-0.198,,,,,,,,,
0.48527,0,0,0.02299,2.19,5.21999,62.57999,0.064,-0.395,-0.198,,,,,,,,,
0.48627,0,0,0.02299,2.19,5.21999,62.57999,0.064,-0.395,-0.198,,,,,,,,,
0.48727,0,0,0.02299,2.19,5.21999,62.57999,0.064,-0.395,-0.198,,,,,,,,,
0.48827,0,0,0.02299,2.19,5.21999,62.57999,0.064,-0.395,-0.198,,,,,,,,,
0.48927,0,0,0.02299,2.19,5.21999,62.57999,0.064,-0.395,-0.198,,,,,,,,,
0.49031,0,0,0.02299,2.19,5.21999,62.57999,0.064,-0.395,-0.198,,,,,,,,,
0.49127,0,0,0.02299,2.19,5.21999,62.57999,0.064,-0.395,-0.198,,,,,,,,,
0.49227,0,0,0.02299,2.19,5.21999,62.57999,0.064,-0.395,-0.198,,,,,,,,,
0.49327,0,0,0.02299,2.19,5.21999,62.57999,0.064,-0.395,-0.198,,,,,,,,,
0.49427,0,0,0.02299,2.19,5.21999,62.57999,0.064,-0.395,-0.198,,,,,,,,,
0.49527,0,0,0.02299,2.19,5.21999,62.57999,0.064,-0.395,-0.198,,,,,,,,,
0.49627,0,0,0.02299,2.19,5.21999,62.57999,0.064,-0.395,-0.198,,,,,,,,,
0.49727,0,0,0.02299,2.19,5.21999,62.57999,0.064,-0.395,-0.198,,,,,,,,,
0.49827,0,0,0.02299,2.19,5.21999,62.57999,0.064,-0.395,-0.198,,,,,,,,,
0.49928,0,0,0.02299,2.19,5.21999,62.57999,0.064,-0.395,-0.198,,,,,,,,,
0.50027,0,0,0.02299,2.19,5.21999,62.57999,0.064,-0.395,-0.198,,,,,,,,,
0.50127,0,0,0.02299,2.19,5.21999,62.57999,0.064,-0.395,-0.198,,,,,,,,,
0.50227,0,0,0.025,2.19,5.21999,62.57999,0.064,-0.395,-0.198,,,,,,,,,
0.50327,0,0,0.025,2.19,5.21999,62.57999,0.064,-0.395,-0.198,,,,,,,,,
0.50427,0,0,0.025,2.19,5.21999,62.57999,0.064,-0.395,-0.198,,,,,,,,,
0.50527,0,0,0.025,2.28999,5.25999,62.59,0.06599,-0.396,-0.199,,,,,,,,,
0.50627,0,0,0.025,2.28999,5.25999,62.59,0.06599,-0.396,-0.199,,,,,,,,,
0.50727,0,0,0.025,2.28999,5.25999,62.59,0.06599,-0.396,-0.199,,,,,,,,,
0.50827,0,0,0.025,2.28999,5.25999,62.59,0.06599,-0.396,-0.199,,,,,,,,,
0.50928,0,0,0.025,2.28999,5.25999,62.59,0.06599,-0.396,-0.199,,,,,,,,,
0.51027,0,0,0.025,2.28999,5.25999,62.59,0.06599,-0.396,-0.199,,,,,,,,,
0.51127,0,0,0.025,2.28999,5.25999,62.59,0.06599,-0.396,-0.199,,,,,,,,,
0.51227,0,0,0.025,2.28999,5.25999,62.59,0.06599,-0.396,-0.199,,,,,,,,,
0.51327,0,0,0.025,2.28999,5.25999,62.59,0.06599,-0.396,-0.199,,,,,,,,,
0.51427,0,0,0.025,2.28999,5.25999,62.59,0.06599,-0.396,-0.199,,,,,,,,,
0.51527,0,0,0.025,2.26999,5.17999,62.60999,0.065,-0.395,-0.199,,,,,,,,,
0.51627,0,0,0.025,2.26999,5.17999,62.60999,0.065,-0.395,-0.199,,,,,,,,,
0.51727,0,0,0.025,2.26999,5.17999,62.60999,0.065,-0.395,-0.199,,,,,,,,,
0.51827,0,0,0.025,2.26999,5.17999,62.60999,0.065,-0.395,-0.199,,,,,,,,,
0.51928,0,0,0.025,2.26999,5.17999,62.60999,0.065,-0.395,-0.199,,,,,,,,,
0.52027,0,0,0.025,2.26999,5.17999,62.60999,0.065,-0.395,-0.199,,,,,,,,,
0.52127,0,0,0.025,2.26999,5.17999,62.60999,0.065,-0.395,-0.199,,,,,,,,,
0.52227,0,0,0.025,2.26999,5.17999,62.60999,0.065,-0.395,-0.199,,,,,,,,,
0.52327,0,0,0.025,2.26999,5.17999,62.60999,0.065,-0.395,-0.199,,,,,,,,,
0.52427,0,0,0.025,2.26999,5.17999,62.60999,0.065,-0.395,-0.199,,,,,,,,,
0.52527,0,0,0.025,2.33999,5.23999,62.65999,0.065,-0.397,-0.2,,,,,,,,,
0.52627,0,0,0.025,2.33999,5.23999,62.65999,0.065,-0.397,-0.2,,,,,,,,,
0.52727,0,0,0.025,2.33999,5.23999,62.65999,0.065,-0.397,-0.2,,,,,,,,,
0.52827,0,0,0.025,2.33999,5.23999,62.65999,0.065,-0.397,-0.2,,,,,,,,,
0.52927,0,0,0.025,2.33999,5.23999,62.65999,0.065,-0.397,-0.2,,,,,,,,,
0.53027,0,0,0.025,2.33999,5.23999,62.65999,0.065,-0.397,-0.2,,,,,,,,,
0.53127,0,0,0.025,2.33999,5.23999,62.65999,0.065,-0.397,-0.2,,,,,,,,,
0.53227,0,0,0.025,2.33999,5.23999,62.65999,0.065,-0.397,-0.2,,,,,,,,,
0.53327,0,0,0.025,2.33999,5.23999,62.65999,0.065,-0.397,-0.2,,,,,,,,,
0.53427,0,0,0.025,2.33999,5.23999,62.65999,0.065,-0.397,-0.2,,,,,,,,,
0.53527,0,0,0.025,2.32999,5.26999,62.68999,0.065,-0.399,-0.20199,,,,,,,,,
0.53627,0,0,0.025,2.32999,5.26999,62.68999,0.065,-0.399,-0.20199,,,,,,,,,
0.53727,0,0,0.025,2.32999,5.26999,62.68999,0.065,-0.399,-0.20199,,,,,,,,,
0.53827,0,0,0.025,2.32999,5.26999,62.68999,0.065,-0.399,-0.20199,,,,,,,,,
0.53927,0,0,0.025,2.32999,5.26999,62.68999,0.065,-0.399,-0.20199,,,,,,,,,
0.54027,0,0,0.025,2.32999,5.26999,62.68999,0.065,-0.399,-0.20199,,,,,,,,,
0.54127,0,0,0.025,2.32999,5.26999,62.68999,0.065,-0.399,-0.20199,,,,,,,,,
0.54227,0,0,0.025,2.32999,5.26999,62.68999,0.065,-0.399,-0.20199,,,,,,,,,
0.54327,0,0,0.025,2.32999,5.26999,62.68999,0.065,-0.399,-0.20199,,,,,,,,,
0.54427,0,0,0.025,2.32999,5.26999,62.68999,0.065,-0.399,-0.20199,,,,,,,,,
0.54527,0,0,0.025,2.27999,5.29999,62.66999,0.065,-0.397,-0.20199,,,,,,,,,
