time(s),surface angle(deg),rotor speed(rad/s),ranging distance(m),force_x(N),force_y(N),force_z(N),moment_x(N·m),moment_y(N·m),moment_z(N·m),,,,,,,,,
0.27129,0,0,0.083,2.91999,5.94999,64.29999,0.01299,-0.401,-0.195,,,,,,,,,
0.27229,0,0,0.083,2.91999,5.94999,64.29999,0.01299,-0.401,-0.195,,,,,,,,,
0.27329,0,0,0.083,2.91999,5.94999,64.29999,0.01299,-0.401,-0.195,,,,,,,,,
0.27429,0,0,0.083,2.91999,5.94999,64.29999,0.01299,-0.401,-0.195,,,,,,,,,
0.27529,0,0,0.083,2.91999,5.94999,64.29999,0.01299,-0.401,-0.195,,,,,,,,,
0.27629,0,0,0.083,2.91999,5.94999,64.29999,0.01299,-0.401,-0.195,,,,,,,,,
0.27729,0,0,0.081,2.91999,5.94999,64.29999,0.01299,-0.401,-0.195,,,,,,,,,
0.27829,0,0,0.081,2.91999,5.94999,64.29999,0.01299,-0.401,-0.195,,,,,,,,,
0.27929,0,0,0.081,2.91999,5.94999,64.29999,0.01299,-0.401,-0.195,,,,,,,,,
0.28029,0,0,0.081,2.91999,5.94999,64.29999,0.01299,-0.401,-0.195,,,,,,,,,
0.28129,0,0,0.081,2.97,5.82999,64.26999,0.012,-0.403,-0.193,,,,,,,,,
0.28229,0,0,0.081,2.97,5.82999,64.26999,0.012,-0.403,-0.193,,,,,,,,,
0.28329,0,0,0.081,2.97,5.82999,64.26999,0.012,-0.403,-0.193,,,,,,,,,
0.28429,0,0,0.081,2.97,5.82999,64.26999,0.012,-0.403,-0.193,,,,,,,,,
0.28529,0,0,0.081,2.97,5.82999,64.26999,0.012,-0.403,-0.193,,,,,,,,,
0.28629,0,0,0.081,2.97,5.82999,64.26999,0.012,-0.403,-0.193,,,,,,,,,
0.28729,0,0,0.081,2.97,5.82999,64.26999,0.012,-0.403,-0.193,,,,,,,,,
0.28829,0,0,0.081,2.97,5.82999,64.26999,0.012,-0.403,-0.193,,,,,,,,,
0.28929,0,0,0.081,2.97,5.82999,64.26999,0.012,-0.403,-0.193,,,,,,,,,
0.29029,0,0,0.081,2.97,5.82999,64.26999,0.012,-0.403,-0.193,,,,,,,,,
0.29129,0,0,0.081,3.08999,5.94999,64.29,0.01299,-0.406,-0.194,,,,,,,,,
0.29229,0,0,0.081,3.08999,5.94999,64.29,0.01299,-0.406,-0.194,,,,,,,,,
0.29329,0,0,0.081,3.08999,5.94999,64.29,0.01299,-0.406,-0.194,,,,,,,,,
0.29429,0,0,0.081,3.08999,5.94999,64.29,0.01299,-0.406,-0.194,,,,,,,,,
0.29532,0,0,0.081,3.08999,5.94999,64.29,0.01299,-0.406,-0.194,,,,,,,,,
0.29629,0,0,0.081,3.08999,5.94999,64.29,0.01299,-0.406,-0.194,,,,,,,,,
0.29729,0,0,0.081,3.08999,5.94999,64.29,0.01299,-0.406,-0.194,,,,,,,,,
0.29829,0,0,0.081,3.08999,5.94999,64.29,0.01299,-0.406,-0.194,,,,,,,,,
0.29929,0,0,0.081,3.08999,5.94999,64.29,0.01299,-0.406,-0.194,,,,,,,,,
0.30029,0,0,0.081,3.08999,5.94999,64.29,0.01299,-0.406,-0.194,,,,,,,,,
0.30129,0,0,0.081,3.08999,5.94999,64.29,0.01299,-0.406,-0.194,,,,,,,,,
0.30229,0,0,0.081,3.08999,5.94999,64.29,0.01299,-0.406,-0.194,,,,,,,,,
0.30329,0,0,0.081,3.08999,5.94999,64.29,0.01299,-0.406,-0.194,,,,,,,,,
0.30429,0,0,0.081,3.08999,5.94999,64.29,0.01299,-0.406,-0.194,,,,,,,,,
0.30529,0,0,0.081,3.08999,5.94999,64.29,0.01299,-0.406,-0.194,,,,,,,,,
0.30629,0,0,0.081,3.08999,5.94999,64.29,0.01299,-0.406,-0.194,,,,,,,,,
0.30729,0,0,0.081,3.08999,5.94999,64.29,0.01299,-0.406,-0.194,,,,,,,,,
0.30829,0,0,0.081,3.08999,5.94999,64.29,0.01299,-0.406,-0.194,,,,,,,,,
0.30929,0,0,0.081,3.08999,5.94999,64.29,0.01299,-0.406,-0.194,,,,,,,,,
0.31029,0,0,0.081,3.08999,5.94999,64.29,0.01299,-0.406,-0.194,,,,,,,,,
0.31129,0,0,0.081,3.05999,6.00999,64.26,0.016,-0.406,-0.194,,,,,,,,,
0.31229,0,0,0.081,3.05999,6.00999,64.26,0.016,-0.406,-0.194,,,,,,,,,
0.31329,0,0,0.081,3.05999,6.00999,64.26,0.016,-0.406,-0.194,,,,,,,,,
0.31429,0,0,0.081,3.05999,6.00999,64.26,0.016,-0.406,-0.194,,,,,,,,,
0.31529,0,0,0.081,3.05999,6.00999,64.26,0.016,-0.406,-0.194,,,,,,,,,
0.31629,0,0,0.081,3.05999,6.00999,64.26,0.016,-0.406,-0.194,,,,,,,,,
0.31729,0,0,0.081,3.05999,6.00999,64.26,0.016,-0.406,-0.194,,,,,,,,,
0.31829,0,0,0.081,3.05999,6.00999,64.26,0.016,-0.406,-0.194,,,,,,,,,
0.31929,0,0,0.081,3.05999,6.00999,64.26,0.016,-0.406,-0.194,,,,,,,,,
0.32029,0,0,0.081,3.05999,6.00999,64.26,0.016,-0.406,-0.194,,,,,,,,,
0.32129,0,0,0.081,2.96,6.02999,64.26,0.017,-0.405,-0.195,,,,,,,,,
0.32229,0,0,0.081,2.96,6.02999,64.26,0.017,-0.405,-0.195,,,,,,,,,
0.32329,0,0,0.081,2.96,6.02999,64.26,0.017,-0.405,-0.195,,,,,,,,,
0.32429,0,0,0.081,2.96,6.02999,64.26,0.017,-0.405,-0.195,,,,,,,,,
0.32529,0,0,0.081,2.96,6.02999,64.26,0.017,-0.405,-0.195,,,,,,,,,
0.32629,0,0,0.081,2.96,6.02999,64.26,0.017,-0.405,-0.195,,,,,,,,,
0.32729,0,0,0.081,2.96,6.02999,64.26,0.017,-0.405,-0.195,,,,,,,,,
0.32829,0,0,0.081,2.96,6.02999,64.26,0.017,-0.405,-0.195,,,,,,,,,
0.32929,0,0,0.081,2.96,6.02999,64.26,0.017,-0.405,-0.195,,,,,,,,,
0.33029,0,0,0.081,2.96,6.02999,64.26,0.017,-0.405,-0.195,,,,,,,,,
0.33129,0,0,0.081,2.89999,6.10999,64.22999,0.016,-0.405,-0.194,,,,,,,,,
0.33229,0,0,0.081,2.89999,6.10999,64.22999,0.016,-0.405,-0.194,,,,,,,,,
0.33329,0,0,0.081,2.89999,6.10999,64.22999,0.016,-0.405,-0.194,,,,,,,,,
0.33429,0,0,0.081,2.89999,6.10999,64.22999,0.016,-0.405,-0.194,,,,,,,,,
0.33529,0,0,0.081,2.89999,6.10999,64.22999,0.016,-0.405,-0.194,,,,,,,,,
0.33629,0,0,0.081,2.89999,6.10999,64.22999,0.016,-0.405,-0.194,,,,,,,,,
0.33729,0,0,0.081,2.89999,6.10999,64.22999,0.016,-0.405,-0.194,,,,,,,,,
0.33829,0,0,0.081,2.89999,6.10999,64.22999,0.016,-0.405,-0.194,,,,,,,,,
0.33929,0,0,0.081,2.89999,6.10999,64.22999,0.016,-0.405,-0.194,,,,,,,,,
0.34029,0,0,0.081,2.89999,6.10999,64.22999,0.016,-0.405,-0.194,,,,,,,,,
0.34129,0,0,0.081,2.90999,5.96,64.30999,0.012,-0.403,-0.195,,,,,,,,,
0.34229,0,0,0.081,2.90999,5.96,64.30999,0.012,-0.403,-0.195,,,,,,,,,
0.34329,0,0,0.081,2.90999,5.96,64.30999,0.012,-0.403,-0.195,,,,,,,,,
0.34429,0,0,0.081,2.90999,5.96,64.30999,0.012,-0.403,-0.195,,,,,,,,,
0.34529,0,0,0.081,2.90999,5.96,64.30999,0.012,-0.403,-0.195,,,,,,,,,
0.34629,0,0,0.081,2.90999,5.96,64.30999,0.012,-0.403,-0.195,,,,,,,,,
0.34729,0,0,0.081,2.90999,5.96,64.30999,0.012,-0.403,-0.195,,,,,,,,,
0.34829,0,0,0.081,2.90999,5.96,64.30999,0.012,-0.403,-0.195,,,,,,,,,
0.34929,0,0,0.081,2.90999,5.96,64.30999,0.012,-0.403,-0.195,,,,,,,,,
0.35029,0,0,0.081,2.90999,5.96,64.30999,0.012,-0.403,-0.195,,,,,,,,,
0.35129,0,0,0.081,2.93999,5.87999,64.33,0.012,-0.403,-0.195,,,,,,,,,
0.35229,0,0,0.081,2.93999,5.87999,64.33,0.012,-0.403,-0.195,,,,,,,,,
0.35329,0,0,0.081,2.93999,5.87999,64.33,0.012,-0.403,-0.195,,,,,,,,,
0.35429,0,0,0.081,2.93999,5.87999,64.33,0.012,-0.403,-0.195,,,,,,,,,
0.35529,0,0,0.081,2.93999,5.87999,64.33,0.012,-0.403,-0.195,,,,,,,,,
0.35629,0,0,0.081,2.93999,5.87999,64.33,0.012,-0.403,-0.195,,,,,,,,,
0.35729,0,0,0.081,2.93999,5.87999,64.33,0.012,-0.403,-0.195,,,,,,,,,
0.35829,0,0,0.081,2.93999,5.87999,64.33,0.012,-0.403,-0.195,,,,,,,,,
0.35929,0,0,0.081,2.93999,5.87999,64.33,0.012,-0.403,-0.195,,,,,,,,,
0.36029,0,0,0.081,2.93999,5.87999,64.33,0.012,-0.403,-0.195,,,,,,,,,
0.36129,0,0,0.081,3.00999,5.83999,64.34999,0.012,-0.403,-0.192,,,,,,,,,
0.36229,0,0,0.081,3.00999,5.83999,64.34999,0.012,-0.403,-0.192,,,,,,,,,
0.36329,0,0,0.081,3.00999,5.83999,64.34999,0.012,-0.403,-0.192,,,,,,,,,
0.36429,0,0,0.081,3.00999,5.83999,64.34999,0.012,-0.403,-0.192,,,,,,,,,
0.36529,0,0,0.081,3.00999,5.83999,64.34999,0.012,-0.403,-0.192,,,,,,,,,
0.36629,0,0,0.081,3.00999,5.83999,64.34999,0.012,-0.403,-0.192,,,,,,,,,
0.36729,0,0,0.081,3.00999,5.83999,64.34999,0.012,-0.403,-0.192,,,,,,,,,
0.36829,0,0,0.081,3.00999,5.83999,64.34999,0.012,-0.403,-0.192,,,,,,,,,
0.36929,0,0,0.081,3.00999,5.83999,64.34999,0.012,-0.403,-0.192,,,,,,,,,
0.37029,0,0,0.081,3.00999,5.83999,64.34999,0.012,-0.403,-0.192,,,,,,,,,
0.37129,0,0,0.081,2.89999,5.86999,64.30999,0.011,-0.401,-0.191,,,,,,,,,
0.37229,0,0,0.081,2.89999,5.86999,64.30999,0.011,-0.401,-0.191,,,,,,,,,
0.37329,0,0,0.081,2.89999,5.86999,64.30999,0.011,-0.401,-0.191,,,,,,,,,
0.37429,0,0,0.081,2.89999,5.86999,64.30999,0.011,-0.401,-0.191,,,,,,,,,
0.37529,0,0,0.081,2.89999,5.86999,64.30999,0.011,-0.401,-0.191,,,,,,,,,
0.37629,0,0,0.081,2.89999,5.86999,64.30999,0.011,-0.401,-0.191,,,,,,,,,
0.37729,0,0,0.081,2.89999,5.86999,64.30999,0.011,-0.401,-0.191,,,,,,,,,
0.37829,0,0,0.081,2.89999,5.86999,64.30999,0.011,-0.401,-0.191,,,,,,,,,
0.37929,0,0,0.083,2.89999,5.86999,64.30999,0.011,-0.401,-0.191,,,,,,,,,
0.38029,0,0,0.083,2.89999,5.86999,64.30999,0.011,-0.401,-0.191,,,,,,,,,
0.38129,0,0,0.083,2.78999,5.92999,64.15,0.01299,-0.401,-0.194,,,,,,,,,
0.38229,0,0,0.083,2.78999,5.92999,64.15,0.01299,-0.401,-0.194,,,,,,,,,
0.38329,0,0,0.083,2.78999,5.92999,64.15,0.01299,-0.401,-0.194,,,,,,,,,
0.38429,0,0,0.083,2.78999,5.92999,64.15,0.01299,-0.401,-0.194,,,,,,,,,
0.38529,0,0,0.083,2.78999,5.92999,64.15,0.01299,-0.401,-0.194,,,,,,,,,
0.38629,0,0,0.083,2.78999,5.92999,64.15,0.01299,-0.401,-0.194,,,,,,,,,
0.38729,0,0,0.083,2.78999,5.92999,64.15,0.01299,-0.401,-0.194,,,,,,,,,
0.38829,0,0,0.083,2.78999,5.92999,64.15,0.01299,-0.401,-0.194,,,,,,,,,
0.38929,0,0,0.083,2.78999,5.92999,64.15,0.01299,-0.401,-0.194,,,,,,,,,
0.39029,0,0,0.083,2.78999,5.92999,64.15,0.01299,-0.401,-0.194,,,,,,,,,
0.39129,0,0,0.083,2.93999,6.09999,64.15999,0.016,-0.40399,-0.195,,,,,,,,,
0.39229,0,0,0.083,2.93999,6.09999,64.15999,0.016,-0.40399,-0.195,,,,,,,,,
0.39332,0,0,0.083,2.93999,6.09999,64.15999,0.016,-0.40399,-0.195,,,,,,,,,
0.39429,0,0,0.083,2.93999,6.09999,64.15999,0.016,-0.40399,-0.195,,,,,,,,,
0.39529,0,0,0.083,2.93999,6.09999,64.15999,0.016,-0.40399,-0.195,,,,,,,,,
0.39629,0,0,0.083,2.93999,6.09999,64.15999,0.016,-0.40399,-0.195,,,,,,,,,
0.39729,0,0,0.083,2.93999,6.09999,64.15999,0.016,-0.40399,-0.195,,,,,,,,,
0.39829,0,0,0.083,2.93999,6.09999,64.15999,0.016,-0.40399,-0.195,,,,,,,,,
0.39929,0,0,0.083,2.93999,6.09999,64.15999,0.016,-0.40399,-0.195,,,,,,,,,
0.40029,0,0,0.083,2.93999,6.09999,64.15999,0.016,-0.40399,-0.195,,,,,,,,,
0.40129,0,0,0.083,3.02999,6.05999,64.22999,0.015,-0.405,-0.195,,,,,,,,,
0.40229,0,0,0.083,3.02999,6.05999,64.22999,0.015,-0.405,-0.195,,,,,,,,,
0.40329,0,0,0.083,3.02999,6.05999,64.22999,0.015,-0.405,-0.195,,,,,,,,,
0.40429,0,0,0.083,3.02999,6.05999,64.22999,0.015,-0.405,-0.195,,,,,,,,,
0.40529,0,0,0.083,3.02999,6.05999,64.22999,0.015,-0.405,-0.195,,,,,,,,,
0.40629,0,0,0.083,3.02999,6.05999,64.22999,0.015,-0.405,-0.195,,,,,,,,,
0.40729,0,0,0.083,3.02999,6.05999,64.22999,0.015,-0.405,-0.195,,,,,,,,,
0.40829,0,0,0.083,3.02999,6.05999,64.22999,0.015,-0.405,-0.195,,,,,,,,,
0.40929,0,0,0.083,3.02999,6.05999,64.22999,0.015,-0.405,-0.195,,,,,,,,,
0.41029,0,0,0.083,3.02999,6.05999,64.22999,0.015,-0.405,-0.195,,,,,,,,,
0.41129,0,0,0.083,2.92999,5.92999,64.23999,0.01399,-0.40399,-0.195,,,,,,,,,
0.41229,0,0,0.083,2.92999,5.92999,64.23999,0.01399,-0.40399,-0.195,,,,,,,,,
0.41329,0,0,0.083,2.92999,5.92999,64.23999,0.01399,-0.40399,-0.195,,,,,,,,,
0.41429,0,0,0.083,2.92999,5.92999,64.23999,0.01399,-0.40399,-0.195,,,,,,,,,
0.41529,0,0,0.083,2.92999,5.92999,64.23999,0.01399,-0.40399,-0.195,,,,,,,,,
0.41629,0,0,0.083,2.92999,5.92999,64.23999,0.01399,-0.40399,-0.195,,,,,,,,,
0.41729,0,0,0.083,2.92999,5.92999,64.23999,0.01399,-0.40399,-0.195,,,,,,,,,
0.41829,0,0,0.083,2.92999,5.92999,64.23999,0.01399,-0.40399,-0.195,,,,,,,,,
0.41929,0,0,0.083,2.92999,5.92999,64.23999,0.01399,-0.40399,-0.195,,,,,,,,,
0.42029,0,0,0.083,2.92999,5.92999,64.23999,0.01399,-0.40399,-0.195,,,,,,,,,
0.42129,0,0,0.083,2.97,6.01999,64.22999,0.01299,-0.403,-0.195,,,,,,,,,
0.42229,0,0,0.083,2.97,6.01999,64.22999,0.01299,-0.403,-0.195,,,,,,,,,
0.42329,0,0,0.083,2.97,6.01999,64.22999,0.01299,-0.403,-0.195,,,,,,,,,
0.42429,0,0,0.083,2.97,6.01999,64.22999,0.01299,-0.403,-0.195,,,,,,,,,
0.42529,0,0,0.083,2.97,6.01999,64.22999,0.01299,-0.403,-0.195,,,,,,,,,
0.42629,0,0,0.083,2.97,6.01999,64.22999,0.01299,-0.403,-0.195,,,,,,,,,
0.42729,0,0,0.083,2.97,6.01999,64.22999,0.01299,-0.403,-0.195,,,,,,,,,
0.42829,0,0,0.083,2.97,6.01999,64.22999,0.01299,-0.403,-0.195,,,,,,,,,
0.42929,0,0,0.083,2.97,6.01999,64.22999,0.01299,-0.403,-0.195,,,,,,,,,
0.43029,0,0,0.083,2.97,6.01999,64.22999,0.01299,-0.403,-0.195,,,,,,,,,
0.43129,0,0,0.083,2.96,5.94,64.23999,0.012,-0.40199,-0.194,,,,,,,,,
0.43229,0,0,0.083,2.96,5.94,64.23999,0.012,-0.40199,-0.194,,,,,,,,,
0.43329,0,0,0.083,2.96,5.94,64.23999,0.012,-0.40199,-0.194,,,,,,,,,
0.43429,0,0,0.083,2.96,5.94,64.23999,0.012,-0.40199,-0.194,,,,,,,,,
0.43529,0,0,0.083,2.96,5.94,64.23999,0.012,-0.40199,-0.194,,,,,,,,,
0.43629,0,0,0.083,2.96,5.94,64.23999,0.012,-0.40199,-0.194,,,,,,,,,
0.43729,0,0,0.083,2.96,5.94,64.23999,0.012,-0.40199,-0.194,,,,,,,,,
0.43829,0,0,0.083,2.96,5.94,64.23999,0.012,-0.40199,-0.194,,,,,,,,,
0.43929,0,0,0.083,2.96,5.94,64.23999,0.012,-0.40199,-0.194,,,,,,,,,
0.44029,0,0,0.083,2.96,5.94,64.23999,0.012,-0.40199,-0.194,,,,,,,,,
0.44129,0,0,0.083,2.92999,5.88999,64.27999,0.012,-0.403,-0.195,,,,,,,,,
0.44229,0,0,0.083,2.92999,5.88999,64.27999,0.012,-0.403,-0.195,,,,,,,,,
0.44329,0,0,0.083,2.92999,5.88999,64.27999,0.012,-0.403,-0.195,,,,,,,,,
0.44429,0,0,0.083,2.92999,5.88999,64.27999,0.012,-0.403,-0.195,,,,,,,,,
0.44529,0,0,0.083,2.92999,5.88999,64.27999,0.012,-0.403,-0.195,,,,,,,,,
0.44629,0,0,0.083,2.92999,5.88999,64.27999,0.012,-0.403,-0.195,,,,,,,,,
0.44729,0,0,0.083,2.92999,5.88999,64.27999,0.012,-0.403,-0.195,,,,,,,,,
0.44829,0,0,0.083,2.92999,5.88999,64.27999,0.012,-0.403,-0.195,,,,,,,,,
0.44929,0,0,0.083,2.92999,5.88999,64.27999,0.012,-0.403,-0.195,,,,,,,,,
0.45029,0,0,0.083,2.92999,5.88999,64.27999,0.012,-0.403,-0.195,,,,,,,,,
0.45129,0,0,0.083,2.88999,5.85999,64.26,0.01,-0.403,-0.195,,,,,,,,,
0.45229,0,0,0.083,2.88999,5.85999,64.26,0.01,-0.403,-0.195,,,,,,,,,
0.45329,0,0,0.083,2.88999,5.85999,64.26,0.01,-0.403,-0.195,,,,,,,,,
0.45429,0,0,0.083,2.88999,5.85999,64.26,0.01,-0.403,-0.195,,,,,,,,,
0.45529,0,0,0.083,2.88999,5.85999,64.26,0.01,-0.403,-0.195,,,,,,,,,
0.45629,0,0,0.083,2.88999,5.85999,64.26,0.01,-0.403,-0.195,,,,,,,,,
0.45729,0,0,0.083,2.88999,5.85999,64.26,0.01,-0.403,-0.195,,,,,,,,,
0.45829,0,0,0.083,2.88999,5.85999,64.26,0.01,-0.403,-0.195,,,,,,,,,
0.45929,0,0,0.083,2.88999,5.85999,64.26,0.01,-0.403,-0.195,,,,,,,,,
0.46029,0,0,0.083,2.88999,5.85999,64.26,0.01,-0.403,-0.195,,,,,,,,,
0.46129,0,0,0.083,2.88999,5.85999,64.26,0.01,-0.403,-0.195,,,,,,,,,
0.46229,0,0,0.083,2.88999,5.85999,64.26,0.01,-0.403,-0.195,,,,,,,,,
0.46329,0,0,0.083,2.88999,5.85999,64.26,0.01,-0.403,-0.195,,,,,,,,,
0.46429,0,0,0.083,2.88999,5.85999,64.26,0.01,-0.403,-0.195,,,,,,,,,
0.46529,0,0,0.083,2.88999,5.85999,64.26,0.01,-0.403,-0.195,,,,,,,,,
0.46629,0,0,0.083,2.88999,5.85999,64.26,0.01,-0.403,-0.195,,,,,,,,,
0.46729,0,0,0.083,2.88999,5.85999,64.26,0.01,-0.403,-0.195,,,,,,,,,
0.46829,0,0,0.083,2.88999,5.85999,64.26,0.01,-0.403,-0.195,,,,,,,,,
0.46929,0,0,0.083,2.88999,5.85999,64.26,0.01,-0.403,-0.195,,,,,,,,,
0.47029,0,0,0.083,2.88999,5.85999,64.26,0.01,-0.403,-0.195,,,,,,,,,
0.47129,0,0,0.083,2.87999,5.92,64.26999,0.011,-0.40199,-0.193,,,,,,,,,
0.47229,0,0,0.083,2.87999,5.92,64.26999,0.011,-0.40199,-0.193,,,,,,,,,
0.47329,0,0,0.083,2.87999,5.92,64.26999,0.011,-0.40199,-0.193,,,,,,,,,
0.47429,0,0,0.083,2.87999,5.92,64.26999,0.011,-0.40199,-0.193,,,,,,,,,
0.47529,0,0,0.083,2.87999,5.92,64.26999,0.011,-0.40199,-0.193,,,,,,,,,
0.47629,0,0,0.083,2.87999,5.92,64.26999,0.011,-0.40199,-0.193,,,,,,,,,
0.47729,0,0,0.083,2.87999,5.92,64.26999,0.011,-0.40199,-0.193,,,,,,,,,
0.47829,0,0,0.083,2.87999,5.92,64.26999,0.011,-0.40199,-0.193,,,,,,,,,
0.47929,0,0,0.083,2.87999,5.92,64.26999,0.011,-0.40199,-0.193,,,,,,,,,
0.48029,0,0,0.082,2.87999,5.92,64.26999,0.011,-0.40199,-0.193,,,,,,,,,
0.48129,0,0,0.082,2.85999,5.9,64.19999,0.011,-0.40199,-0.193,,,,,,,,,
0.48229,0,0,0.082,2.85999,5.9,64.19999,0.011,-0.40199,-0.193,,,,,,,,,
0.48329,0,0,0.082,2.85999,5.9,64.19999,0.011,-0.40199,-0.193,,,,,,,,,
0.48429,0,0,0.082,2.85999,5.9,64.19999,0.011,-0.40199,-0.193,,,,,,,,,
0.48529,0,0,0.082,2.85999,5.9,64.19999,0.011,-0.40199,-0.193,,,,,,,,,
0.48629,0,0,0.082,2.85999,5.9,64.19999,0.011,-0.40199,-0.193,,,,,,,,,
0.48729,0,0,0.082,2.85999,5.9,64.19999,0.011,-0.40199,-0.193,,,,,,,,,
0.48829,0,0,0.082,2.85999,5.9,64.19999,0.011,-0.40199,-0.193,,,,,,,,,
0.48929,0,0,0.082,2.85999,5.9,64.19999,0.011,-0.40199,-0.193,,,,,,,,,
0.49032,0,0,0.082,2.85999,5.9,64.19999,0.011,-0.40199,-0.193,,,,,,,,,
0.49129,0,0,0.082,2.85999,5.83999,64.16999,0.011,-0.40199,-0.192,,,,,,,,,
0.49229,0,0,0.082,2.85999,5.83999,64.16999,0.011,-0.40199,-0.192,,,,,,,,,
0.49329,0,0,0.082,2.85999,5.83999,64.16999,0.011,-0.40199,-0.192,,,,,,,,,
0.49429,0,0,0.082,2.85999,5.83999,64.16999,0.011,-0.40199,-0.192,,,,,,,,,
0.49529,0,0,0.082,2.85999,5.83999,64.16999,0.011,-0.40199,-0.192,,,,,,,,,
0.49629,0,0,0.082,2.85999,5.83999,64.16999,0.011,-0.40199,-0.192,,,,,,,,,
0.49729,0,0,0.082,2.85999,5.83999,64.16999,0.011,-0.40199,-0.192,,,,,,,,,
0.49829,0,0,0.082,2.85999,5.83999,64.16999,0.011,-0.40199,-0.192,,,,,,,,,
0.49929,0,0,0.082,2.85999,5.83999,64.16999,0.011,-0.40199,-0.192,,,,,,,,,
0.50029,0,0,0.082,2.85999,5.83999,64.16999,0.011,-0.40199,-0.192,,,,,,,,,
0.50129,0,0,0.082,2.84999,5.75999,64.23999,0.01,-0.40199,-0.192,,,,,,,,,
0.50229,0,0,0.082,2.84999,5.75999,64.23999,0.01,-0.40199,-0.192,,,,,,,,,
0.50329,0,0,0.082,2.84999,5.75999,64.23999,0.01,-0.40199,-0.192,,,,,,,,,
0.50429,0,0,0.082,2.84999,5.75999,64.23999,0.01,-0.40199,-0.192,,,,,,,,,
0.50529,0,0,0.082,2.84999,5.75999,64.23999,0.01,-0.40199,-0.192,,,,,,,,,
0.50629,0,0,0.082,2.84999,5.75999,64.23999,0.01,-0.40199,-0.192,,,,,,,,,
0.50729,0,0,0.082,2.84999,5.75999,64.23999,0.01,-0.40199,-0.192,,,,,,,,,
0.50829,0,0,0.082,2.84999,5.75999,64.23999,0.01,-0.40199,-0.192,,,,,,,,,
0.50929,0,0,0.082,2.84999,5.75999,64.23999,0.01,-0.40199,-0.192,,,,,,,,,
0.51029,0,0,0.082,2.84999,5.75999,64.23999,0.01,-0.40199,-0.192,,,,,,,,,
0.51129,0,0,0.082,2.93999,5.88999,64.25,0.01,-0.40199,-0.192,,,,,,,,,
0.5123,0,0,0.082,2.93999,5.88999,64.25,0.01,-0.40199,-0.192,,,,,,,,,
0.51329,0,0,0.082,2.93999,5.88999,64.25,0.01,-0.40199,-0.192,,,,,,,,,
0.51429,0,0,0.082,2.93999,5.88999,64.25,0.01,-0.40199,-0.192,,,,,,,,,
0.51529,0,0,0.082,2.93999,5.88999,64.25,0.01,-0.40199,-0.192,,,,,,,,,
0.51629,0,0,0.082,2.93999,5.88999,64.25,0.01,-0.40199,-0.192,,,,,,,,,
0.51729,0,0,0.082,2.93999,5.88999,64.25,0.01,-0.40199,-0.192,,,,,,,,,
0.51829,0,0,0.082,2.93999,5.88999,64.25,0.01,-0.40199,-0.192,,,,,,,,,
0.51929,0,0,0.082,2.93999,5.88999,64.25,0.01,-0.40199,-0.192,,,,,,,,,
0.52029,0,0,0.082,2.93999,5.88999,64.25,0.01,-0.40199,-0.192,,,,,,,,,
0.52129,0,0,0.082,2.83999,5.83999,64.26999,0.011,-0.401,-0.193,,,,,,,,,
0.52229,0,0,0.082,2.83999,5.83999,64.26999,0.011,-0.401,-0.193,,,,,,,,,
0.52329,0,0,0.082,2.83999,5.83999,64.26999,0.011,-0.401,-0.193,,,,,,,,,
0.52429,0,0,0.082,2.83999,5.83999,64.26999,0.011,-0.401,-0.193,,,,,,,,,
0.52529,0,0,0.082,2.83999,5.83999,64.26999,0.011,-0.401,-0.193,,,,,,,,,
0.52629,0,0,0.082,2.83999,5.83999,64.26999,0.011,-0.401,-0.193,,,,,,,,,
0.52729,0,0,0.082,2.83999,5.83999,64.26999,0.011,-0.401,-0.193,,,,,,,,,
0.52829,0,0,0.082,2.83999,5.83999,64.26999,0.011,-0.401,-0.193,,,,,,,,,
0.52929,0,0,0.082,2.83999,5.83999,64.26999,0.011,-0.401,-0.193,,,,,,,,,
0.53029,0,0,0.082,2.83999,5.83999,64.26999,0.011,-0.401,-0.193,,,,,,,,,
0.53129,0,0,0.082,2.85999,5.94999,64.26999,0.01399,-0.403,-0.194,,,,,,,,,
0.5323,0,0,0.082,2.85999,5.94999,64.26999,0.01399,-0.403,-0.194,,,,,,,,,
0.53329,0,0,0.082,2.85999,5.94999,64.26999,0.01399,-0.403,-0.194,,,,,,,,,
0.53429,0,0,0.082,2.85999,5.94999,64.26999,0.01399,-0.403,-0.194,,,,,,,,,
0.53529,0,0,0.082,2.85999,5.94999,64.26999,0.01399,-0.403,-0.194,,,,,,,,,
0.53629,0,0,0.082,2.85999,5.94999,64.26999,0.01399,-0.403,-0.194,,,,,,,,,
0.53729,0,0,0.082,2.85999,5.94999,64.26999,0.01399,-0.403,-0.194,,,,,,,,,
0.53829,0,0,0.082,2.85999,5.94999,64.26999,0.01399,-0.403,-0.194,,,,,,,,,
0.53929,0,0,0.082,2.85999,5.94999,64.26999,0.01399,-0.403,-0.194,,,,,,,,,
0.54029,0,0,0.082,2.85999,5.94999,64.26999,0.01399,-0.403,-0.194,,,,,,,,,
0.54129,0,0,0.082,2.92999,6.09999,64.26,0.01399,-0.40199,-0.194,,,,,,,,,
0.54229,0,0,0.082,2.92999,6.09999,64.26,0.01399,-0.40199,-0.194,,,,,,,,,
0.54329,0,0,0.082,2.92999,6.09999,64.26,0.01399,-0.40199,-0.194,,,,,,,,,
