time(s),surface angle(deg),rotor speed(rad/s),force_x(N),force_y(N),force_z(N),moment_x(N·m),moment_y(N·m),moment_z(N·m),time(s),surface angle(deg),rotor speed(rad/s),force_x(N),force_y(N),force_z(N),moment_x(N·m),moment_y(N·m),moment_z(N·m),time(s),surface angle(deg),rotor speed(rad/s),force_x(N),force_y(N),force_z(N),moment_x(N·m),moment_y(N·m),moment_z(N·m),time(s),surface angle(deg),rotor speed(rad/s),force_x(N),force_y(N),force_z(N),moment_x(N·m),moment_y(N·m),moment_z(N·m),time(s),surface angle(deg),rotor speed(rad/s),force_x(N),force_y(N),force_z(N),moment_x(N·m),moment_y(N·m)
32.00926,-20,32.00926,2.32999,5.65,48.66999,0.007,-0.345,-0.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.01028,-20,32.01028,2.32999,5.65,48.66999,0.007,-0.345,-0.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.01128,-20,32.01128,2.32999,5.65,48.66999,0.007,-0.345,-0.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.01228,-20,32.01228,2.32999,5.65,48.66999,0.007,-0.345,-0.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0133,-20,32.0133,2.32999,5.65,48.66999,0.007,-0.345,-0.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.01426,-20,32.01426,2.85999,5.58999,48.65999,0.02799,-0.33,-0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.01528,-20,32.01528,2.85999,5.58999,48.65999,0.02799,-0.33,-0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.01628,-20,32.01628,2.85999,5.58999,48.65999,0.02799,-0.33,-0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.01731,-20,32.01731,2.85999,5.58999,48.65999,0.02799,-0.33,-0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.01828,-20,32.01828,2.85999,5.58999,48.65999,0.02799,-0.33,-0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.01937,-20,32.01937,2.85999,5.58999,48.65999,0.02799,-0.33,-0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.02028,-20,32.02028,2.85999,5.58999,48.65999,0.02799,-0.33,-0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0213,-20,32.0213,2.85999,5.58999,48.65999,0.02799,-0.33,-0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.02231,-20,32.02231,2.85999,5.58999,48.65999,0.02799,-0.33,-0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.02328,-20,32.02328,2.85999,5.58999,48.65999,0.02799,-0.33,-0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0243,-20,32.0243,2.85999,5.58999,48.65999,0.02799,-0.33,-0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.02527,-20,32.02527,2.23,6.38999,48.70999,0.02,-0.314,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.02635,-20,32.02635,2.23,6.38999,48.70999,0.02,-0.314,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0273,-20,32.0273,2.23,6.38999,48.70999,0.02,-0.314,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.02829,-20,32.02829,2.23,6.38999,48.70999,0.02,-0.314,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.02926,-20,32.02926,2.23,6.38999,48.70999,0.02,-0.314,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.03026,-20,32.03026,2.23,6.38999,48.70999,0.02,-0.314,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.03126,-20,32.03126,2.23,6.38999,48.70999,0.02,-0.314,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.03226,-20,32.03226,2.23,6.38999,48.70999,0.02,-0.314,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.03326,-20,32.03326,2.23,6.38999,48.70999,0.02,-0.314,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.03426,-20,32.03426,2.23,6.38999,48.70999,0.02,-0.314,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.03526,-20,32.03526,2.18,6.27999,48.70999,0.012,-0.319,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.03626,-20,32.03626,2.18,6.27999,48.70999,0.012,-0.319,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.03726,-20,32.03726,2.18,6.27999,48.70999,0.012,-0.319,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.03826,-20,32.03826,2.18,6.27999,48.70999,0.012,-0.319,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.03926,-20,32.03926,2.18,6.27999,48.70999,0.012,-0.319,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.04026,-20,32.04026,2.18,6.27999,48.70999,0.012,-0.319,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.04126,-20,32.04126,2.18,6.27999,48.70999,0.012,-0.319,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.04226,-20,32.04226,2.18,6.27999,48.70999,0.012,-0.319,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.04326,-20,32.04326,2.18,6.27999,48.70999,0.012,-0.319,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.04426,-20,32.04426,2.18,6.27999,48.70999,0.012,-0.319,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.04526,-20,32.04526,3.07999,5.32999,48.77999,0.004,-0.321,-0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.04626,-20,32.04626,3.07999,5.32999,48.77999,0.004,-0.321,-0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.04726,-20,32.04726,3.07999,5.32999,48.77999,0.004,-0.321,-0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.04826,-20,32.04826,3.07999,5.32999,48.77999,0.004,-0.321,-0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.04926,-20,32.04926,3.07999,5.32999,48.77999,0.004,-0.321,-0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.05026,-20,32.05026,3.07999,5.32999,48.77999,0.004,-0.321,-0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.05126,-20,32.05126,3.07999,5.32999,48.77999,0.004,-0.321,-0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.05226,-20,32.05226,3.07999,5.32999,48.77999,0.004,-0.321,-0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.05326,-20,32.05326,3.07999,5.32999,48.77999,0.004,-0.321,-0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.05426,-20,32.05426,3.07999,5.32999,48.77999,0.004,-0.321,-0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.05526,-20,32.05526,2.69,5.98,48.75,0.005,-0.32,-0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.05626,-20,32.05626,2.69,5.98,48.75,0.005,-0.32,-0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.05726,-20,32.05726,2.69,5.98,48.75,0.005,-0.32,-0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.05826,-20,32.05826,2.69,5.98,48.75,0.005,-0.32,-0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.05926,-20,32.05926,2.69,5.98,48.75,0.005,-0.32,-0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.06026,-20,32.06026,2.69,5.98,48.75,0.005,-0.32,-0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.06127,-20,32.06127,2.69,5.98,48.75,0.005,-0.32,-0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.06226,-20,32.06226,2.69,5.98,48.75,0.005,-0.32,-0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.06326,-20,32.06326,2.69,5.98,48.75,0.005,-0.32,-0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.06426,-20,32.06426,2.69,5.98,48.75,0.005,-0.32,-0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.06526,-20,32.06526,2.24,6.32999,48.61999,0.01399,-0.322,-0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.06626,-20,32.06626,2.24,6.32999,48.61999,0.01399,-0.322,-0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.06726,-20,32.06726,2.24,6.32999,48.61999,0.01399,-0.322,-0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.06826,-20,32.06826,2.24,6.32999,48.61999,0.01399,-0.322,-0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.06926,-20,32.06926,2.24,6.32999,48.61999,0.01399,-0.322,-0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.07026,-20,32.07026,2.24,6.32999,48.61999,0.01399,-0.322,-0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.07128,-20,32.07128,2.24,6.32999,48.61999,0.01399,-0.322,-0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.07228,-20,32.07228,2.24,6.32999,48.61999,0.01399,-0.322,-0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.07328,-20,32.07328,2.24,6.32999,48.61999,0.01399,-0.322,-0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.07431,-20,32.07431,2.24,6.32999,48.61999,0.01399,-0.322,-0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.07527,-20,32.07527,2.24,6.32999,48.61999,0.01399,-0.322,-0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.07631,-20,32.07631,2.24,6.32999,48.61999,0.01399,-0.322,-0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.07726,-20,32.07726,2.24,6.32999,48.61999,0.01399,-0.322,-0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.07828,-20,32.07828,2.24,6.32999,48.61999,0.01399,-0.322,-0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.07928,-20,32.07928,2.24,6.32999,48.61999,0.01399,-0.322,-0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.08037,-20,32.08037,2.24,6.32999,48.61999,0.01399,-0.322,-0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.08127,-20,32.08127,2.24,6.32999,48.61999,0.01399,-0.322,-0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.08231,-20,32.08231,2.24,6.32999,48.61999,0.01399,-0.322,-0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0833,-20,32.0833,2.24,6.32999,48.61999,0.01399,-0.322,-0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.08428,-20,32.08428,2.24,6.32999,48.61999,0.01399,-0.322,-0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0853,-20,32.0853,2.55999,6.17999,48.77999,0.029,-0.317,-0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.08628,-20,32.08628,2.55999,6.17999,48.77999,0.029,-0.317,-0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.08735,-20,32.08735,2.55999,6.17999,48.77999,0.029,-0.317,-0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.08828,-20,32.08828,2.55999,6.17999,48.77999,0.029,-0.317,-0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.08929,-20,32.08929,2.55999,6.17999,48.77999,0.029,-0.317,-0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.09026,-20,32.09026,2.55999,6.17999,48.77999,0.029,-0.317,-0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.09126,-20,32.09126,2.55999,6.17999,48.77999,0.029,-0.317,-0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.09226,-20,32.09226,2.55999,6.17999,48.77999,0.029,-0.317,-0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.09326,-20,32.09326,2.55999,6.17999,48.77999,0.029,-0.317,-0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.09426,-20,32.09426,2.55999,6.17999,48.77999,0.029,-0.317,-0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.09527,-20,32.09527,2.10999,6.38999,48.75999,0.01,-0.331,-0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.09626,-20,32.09626,2.10999,6.38999,48.75999,0.01,-0.331,-0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.09726,-20,32.09726,2.10999,6.38999,48.75999,0.01,-0.331,-0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.09826,-20,32.09826,2.10999,6.38999,48.75999,0.01,-0.331,-0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.09926,-20,32.09926,2.10999,6.38999,48.75999,0.01,-0.331,-0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.10026,-20,32.10026,2.10999,6.38999,48.75999,0.01,-0.331,-0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.10126,-20,32.10126,2.10999,6.38999,48.75999,0.01,-0.331,-0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.10226,-20,32.10226,2.10999,6.38999,48.75999,0.01,-0.331,-0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.10326,-20,32.10326,2.10999,6.38999,48.75999,0.01,-0.331,-0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.10426,-20,32.10426,2.10999,6.38999,48.75999,0.01,-0.331,-0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.10526,-20,32.10526,2.7,5.38999,48.80999,0.01399,-0.344,-0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.10626,-20,32.10626,2.7,5.38999,48.80999,0.01399,-0.344,-0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.10726,-20,32.10726,2.7,5.38999,48.80999,0.01399,-0.344,-0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.10826,-20,32.10826,2.7,5.38999,48.80999,0.01399,-0.344,-0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.10926,-20,32.10926,2.7,5.38999,48.80999,0.01399,-0.344,-0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.11026,-20,32.11026,2.7,5.38999,48.80999,0.01399,-0.344,-0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.11128,-20,32.11128,2.7,5.38999,48.80999,0.01399,-0.344,-0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.11228,-20,32.11228,2.7,5.38999,48.80999,0.01399,-0.344,-0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.11328,-20,32.11328,2.7,5.38999,48.80999,0.01399,-0.344,-0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.11431,-20,32.11431,2.7,5.38999,48.80999,0.01399,-0.344,-0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.11526,-20,32.11526,3.07999,5.62999,48.75999,0.03099,-0.335,-0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.1163,-20,32.1163,3.07999,5.62999,48.75999,0.03099,-0.335,-0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.11727,-20,32.11727,3.07999,5.62999,48.75999,0.03099,-0.335,-0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.11828,-20,32.11828,3.07999,5.62999,48.75999,0.03099,-0.335,-0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.11936,-20,32.11936,3.07999,5.62999,48.75999,0.03099,-0.335,-0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.1203,-20,32.1203,3.07999,5.62999,48.75999,0.03099,-0.335,-0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.12128,-20,32.12128,3.07999,5.62999,48.75999,0.03099,-0.335,-0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.12229,-20,32.12229,3.07999,5.62999,48.75999,0.03099,-0.335,-0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.12326,-20,32.12326,3.07999,5.62999,48.75999,0.03099,-0.335,-0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.12426,-20,32.12426,3.07999,5.62999,48.75999,0.03099,-0.335,-0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.12526,-20,32.12526,2.22,6.50999,48.73999,0.032,-0.324,-0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.12626,-20,32.12626,2.22,6.50999,48.73999,0.032,-0.324,-0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.12726,-20,32.12726,2.22,6.50999,48.73999,0.032,-0.324,-0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.12826,-20,32.12826,2.22,6.50999,48.73999,0.032,-0.324,-0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.12928,-20,32.12928,2.22,6.50999,48.73999,0.032,-0.324,-0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.13026,-20,32.13026,2.22,6.50999,48.73999,0.032,-0.324,-0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.13126,-20,32.13126,2.22,6.50999,48.73999,0.032,-0.324,-0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.13226,-20,32.13226,2.22,6.50999,48.73999,0.032,-0.324,-0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.13326,-20,32.13326,2.22,6.50999,48.73999,0.032,-0.324,-0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.13426,-20,32.13426,2.22,6.50999,48.73999,0.032,-0.324,-0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.13526,-20,32.13526,2.30999,5.96999,48.78999,0.027,-0.32599,-0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.13626,-20,32.13626,2.30999,5.96999,48.78999,0.027,-0.32599,-0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.13726,-20,32.13726,2.30999,5.96999,48.78999,0.027,-0.32599,-0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.13826,-20,32.13826,2.30999,5.96999,48.78999,0.027,-0.32599,-0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.13926,-20,32.13926,2.30999,5.96999,48.78999,0.027,-0.32599,-0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.14026,-20,32.14026,2.30999,5.96999,48.78999,0.027,-0.32599,-0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.14126,-20,32.14126,2.30999,5.96999,48.78999,0.027,-0.32599,-0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.14226,-20,32.14226,2.30999,5.96999,48.78999,0.027,-0.32599,-0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.14326,-20,32.14326,2.30999,5.96999,48.78999,0.027,-0.32599,-0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.14426,-20,32.14426,2.30999,5.96999,48.78999,0.027,-0.32599,-0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.14526,-20,32.14526,2.98,5.23999,48.72999,0.024,-0.33299,-0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.14626,-20,32.14626,2.98,5.23999,48.72999,0.024,-0.33299,-0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.14726,-20,32.14726,2.98,5.23999,48.72999,0.024,-0.33299,-0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.14826,-20,32.14826,2.98,5.23999,48.72999,0.024,-0.33299,-0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.14926,-20,32.14926,2.98,5.23999,48.72999,0.024,-0.33299,-0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.15026,-20,32.15026,2.98,5.23999,48.72999,0.024,-0.33299,-0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.15126,-20,32.15126,2.98,5.23999,48.72999,0.024,-0.33299,-0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.15226,-20,32.15226,2.98,5.23999,48.72999,0.024,-0.33299,-0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.15326,-20,32.15326,2.98,5.23999,48.72999,0.024,-0.33299,-0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.15426,-20,32.15426,2.98,5.23999,48.72999,0.024,-0.33299,-0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.15526,-20,32.15526,2.42999,6.00999,48.73999,0.016,-0.34,-0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.15626,-20,32.15626,2.42999,6.00999,48.73999,0.016,-0.34,-0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.15726,-20,32.15726,2.42999,6.00999,48.73999,0.016,-0.34,-0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.15826,-20,32.15826,2.42999,6.00999,48.73999,0.016,-0.34,-0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.15926,-20,32.15926,2.42999,6.00999,48.73999,0.016,-0.34,-0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.16026,-20,32.16026,2.42999,6.00999,48.73999,0.016,-0.34,-0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.16126,-20,32.16126,2.42999,6.00999,48.73999,0.016,-0.34,-0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.16226,-20,32.16226,2.42999,6.00999,48.73999,0.016,-0.34,-0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.16327,-20,32.16327,2.42999,6.00999,48.73999,0.016,-0.34,-0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.16426,-20,32.16426,2.42999,6.00999,48.73999,0.016,-0.34,-0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.16526,-20,32.16526,2.05999,6.34999,48.68999,0.01399,-0.33299,-0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.16626,-20,32.16626,2.05999,6.34999,48.68999,0.01399,-0.33299,-0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.16726,-20,32.16726,2.05999,6.34999,48.68999,0.01399,-0.33299,-0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.16826,-20,32.16826,2.05999,6.34999,48.68999,0.01399,-0.33299,-0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.16926,-20,32.16926,2.05999,6.34999,48.68999,0.01399,-0.33299,-0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.17026,-20,32.17026,2.05999,6.34999,48.68999,0.01399,-0.33299,-0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.17126,-20,32.17126,2.05999,6.34999,48.68999,0.01399,-0.33299,-0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.17226,-20,32.17226,2.05999,6.34999,48.68999,0.01399,-0.33299,-0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.17326,-20,32.17326,2.05999,6.34999,48.68999,0.01399,-0.33299,-0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.17426,-20,32.17426,2.05999,6.34999,48.68999,0.01399,-0.33299,-0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.17526,-20,32.17526,2.61999,5.69999,48.7,0.03,-0.322,-0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.17626,-20,32.17626,2.61999,5.69999,48.7,0.03,-0.322,-0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.17726,-20,32.17726,2.61999,5.69999,48.7,0.03,-0.322,-0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.17826,-20,32.17826,2.61999,5.69999,48.7,0.03,-0.322,-0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.17926,-20,32.17926,2.61999,5.69999,48.7,0.03,-0.322,-0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.18026,-20,32.18026,2.61999,5.69999,48.7,0.03,-0.322,-0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.18126,-20,32.18126,2.61999,5.69999,48.7,0.03,-0.322,-0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.18226,-20,32.18226,2.61999,5.69999,48.7,0.03,-0.322,-0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.18326,-20,32.18326,2.61999,5.69999,48.7,0.03,-0.322,-0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.18426,-20,32.18426,2.61999,5.69999,48.7,0.03,-0.322,-0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.18526,-20,32.18526,2.60999,6.21,48.68999,0.021,-0.312,-0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
